reason_code,priority,ticker,exchange,mic_code,local_name,twelvedata_name,twelvedata_type,name_score,candidate_action,validation_status,listing_key,twelvedata_exchange,review_batch
low_name_similarity,P2,KACL,BSE_IN,XBOM,Kaiser Corporation Ltd,Kabra Commercial Ltd.,Common Stock,0.364,deepseek_classify_rename_vs_different_security,pending_deepseek_review,BSE_IN::KACL,BSE,batch_c_high_value_international
low_name_similarity,P2,01085,HKEX,XHKG,HXTL,Hengxin Technology Ltd.,Common Stock,0.364,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::01085,HKEX,batch_c_high_value_international
low_name_similarity,P2,01693,HKEX,XHKG,BGMC,Bgmc International Ltd.,Common Stock,0.364,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::01693,HKEX,batch_c_high_value_international
low_name_similarity,P2,01989,HKEX,XHKG,DELTON,Delton Technology (Guangzhou) Inc.,Common Stock,0.364,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::01989,HKEX,batch_c_high_value_international
low_name_similarity,P2,02482,HKEX,XHKG,LOGORY,"Logory Logistics Technology Co., Ltd.",Common Stock,0.364,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::02482,HKEX,batch_c_high_value_international
low_name_similarity,P2,02530,HKEX,XHKG,NUMANS,Numans Health Food Holdings Ltd.,Common Stock,0.364,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::02530,HKEX,batch_c_high_value_international
low_name_similarity,P2,06160,HKEX,XHKG,BEONE MEDICINES,BeiGene Ltd.,Common Stock,0.364,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::06160,HKEX,batch_c_high_value_international
low_name_similarity,P2,01084,HKEX,XHKG,GREEN FRESH BIO,"Green Future Food Hydrocolloid Marine Science Co., Ltd.",Common Stock,0.367,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::01084,HKEX,batch_c_high_value_international
low_name_similarity,P2,01719,HKEX,XHKG,CIL GROUP,China Infrastructure & Logistics Group Ltd.,Common Stock,0.367,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::01719,HKEX,batch_c_high_value_international
low_name_similarity,P2,01930,HKEX,XHKG,SHINELONG,"Shinelong Automotive Lighting Technology Co., Ltd.",Common Stock,0.367,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::01930,HKEX,batch_c_high_value_international
low_name_similarity,P2,02191,HKEX,XHKG,SF REIT,SF Real Estate Investment Trust,REIT,0.368,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::02191,HKEX,batch_c_high_value_international
low_name_similarity,P2,06123,HKEX,XHKG,YTO INTL EXP,YTO International Express and Supply Chain Technology Co. Ltd.,Common Stock,0.369,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::06123,HKEX,batch_c_high_value_international
low_name_similarity,P2,AXIA7,B3,BVMF,AXIA ENERGIA S.A.,Centrais Elétricas Brasileiras S.A. AXIA Energia - Preferred Class C,Preferred Stock,0.37,deepseek_classify_rename_vs_different_security,pending_deepseek_review,B3::AXIA7,Bovespa,batch_c_high_value_international
low_name_similarity,P2,02211,HKEX,XHKG,UNI HEALTH,Universal Health International Group Holding Ltd.,Common Stock,0.37,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::02211,HKEX,batch_c_high_value_international
low_name_similarity,P2,09988,HKEX,XHKG,BABA-W,Alibaba Group Holding Ltd.,Common Stock,0.37,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::09988,HKEX,batch_c_high_value_international
low_name_similarity,P2,03366,HKEX,XHKG,OCT (ASIA),Overseas Chinese Town (Asia) Holdings Ltd.,Common Stock,0.372,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::03366,HKEX,batch_c_high_value_international
low_name_similarity,P2,01373,HKEX,XHKG,IH RETAIL,International Housewares Retail Company Limited,Common Stock,0.375,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::01373,HKEX,batch_c_high_value_international
low_name_similarity,P2,01527,HKEX,XHKG,TENGY ENV,"Zhejiang Tengy Environmental Technology Co., Ltd.",Common Stock,0.375,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::01527,HKEX,batch_c_high_value_international
low_name_similarity,P2,02415,HKEX,XHKG,MEDSCI,Medsci Healthcare Holdings Limited,Common Stock,0.375,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::02415,HKEX,batch_c_high_value_international
low_name_similarity,P2,06066,HKEX,XHKG,CSC,"CSC Financial Co., Ltd.",Common Stock,0.375,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::06066,HKEX,batch_c_high_value_international
low_name_similarity,P2,81211,HKEX,XHKG,BYD COMPANY-R,BYD Co. Ltd.,Common Stock,0.375,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::81211,HKEX,batch_c_high_value_international
low_name_similarity,P2,0O14,LSE,XLON,MERCK Kommanditgesellschaft auf Aktien,Merck KGaA,Common Stock,0.375,deepseek_classify_rename_vs_different_security,pending_deepseek_review,LSE::0O14,LSE,batch_c_high_value_international
low_name_similarity,P2,352A,TSE,XJPX,"LOIVE Co.,Ltd.",Life Create Co. Ltd,Common Stock,0.375,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TSE::352A,JPX,batch_c_high_value_international
low_name_similarity,P2,02623,HKEX,XHKG,Hong Kong Gold Industry Group Limited,Add New Energy Investment Holdings Group Limited,Common Stock,0.377,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::02623,HKEX,batch_c_high_value_international
low_name_similarity,P2,06899,HKEX,XHKG,OURGAME,Ourgame International Holdings Ltd.,Common Stock,0.378,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::06899,HKEX,batch_c_high_value_international
low_name_similarity,P2,0QI7,LSE,XLON,Addtech,Addtech AB (publ.) Class B shares,Common Stock,0.378,deepseek_classify_rename_vs_different_security,pending_deepseek_review,LSE::0QI7,LSE,batch_c_high_value_international
low_name_similarity,P2,47IE,LSE,XLON,S&U plc,S & U Stores Plc Preferred Stock,Preferred Stock,0.378,deepseek_classify_rename_vs_different_security,pending_deepseek_review,LSE::47IE,LSE,batch_c_high_value_international
low_name_similarity,P2,09609,HKEX,XHKG,HAIWEI ELEC,"Hebei Haiwei Electronic New Material Technology Co., Ltd.",Common Stock,0.379,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::09609,HKEX,batch_c_high_value_international
low_name_similarity,P2,EQPA7,B3,BVMF,EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S.A.,Centrais Elétricas do Pará Preferred,Preferred Stock,0.38,deepseek_classify_rename_vs_different_security,pending_deepseek_review,B3::EQPA7,Bovespa,batch_c_high_value_international
low_name_similarity,P2,AXI,ASX,XASX,AXTEC LIMITED,Axiom Properties Limited,Common Stock,0.381,deepseek_classify_rename_vs_different_security,pending_deepseek_review,ASX::AXI,ASX,batch_c_high_value_international
low_name_similarity,P2,02408,HKEX,XHKG,XIAO NOODLES,"Guangzhou Xiao Noodles Catering Management Co., Ltd. H Shares",Common Stock,0.381,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::02408,HKEX,batch_c_high_value_international
low_name_similarity,P2,06886,HKEX,XHKG,HTSC,"Huatai Securities Co., Ltd.",Common Stock,0.381,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::06886,HKEX,batch_c_high_value_international
low_name_similarity,P2,GOLDADD,NSE_IN,XNSE,DSPAMC - DSPGOLD,GOLDADD,Common Stock,0.381,deepseek_classify_rename_vs_different_security,pending_deepseek_review,NSE_IN::GOLDADD,NSE,batch_c_high_value_international
low_name_similarity,P2,3409,TSE,XJPX,"KITABO CO.,LTD",Kitani Spinning Co. Ltd.,Common Stock,0.381,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TSE::3409,JPX,batch_c_high_value_international
low_name_similarity,P2,7388,TSE,XJPX,FP Partner Inc.,"FP Holdings, Inc.",Common Stock,0.381,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TSE::7388,JPX,batch_c_high_value_international
low_name_similarity,P2,0KFE,LSE,XLON,Muench. Rueckvers. VNA O.N.,Münchener Rückversicherungs-Gesellschaft Aktiengesellschaft in München,Common Stock,0.383,deepseek_classify_rename_vs_different_security,pending_deepseek_review,LSE::0KFE,LSE,batch_c_high_value_international
low_name_similarity,P2,EQPA6,B3,BVMF,EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S.A.,Centrais Elétricas do Pará S.A.,Preferred Stock,0.384,deepseek_classify_rename_vs_different_security,pending_deepseek_review,B3::EQPA6,Bovespa,batch_c_high_value_international
low_name_similarity,P2,01895,HKEX,XHKG,XINYUAN PM,Xinyuan Property Management Service (Cayman) Ltd.,Common Stock,0.385,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::01895,HKEX,batch_c_high_value_international
low_name_similarity,P2,03933,HKEX,XHKG,UNITED LAB,The United Laboratories International Holdings Limited,Common Stock,0.385,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::03933,HKEX,batch_c_high_value_international
low_name_similarity,P2,06136,HKEX,XHKG,KANGDA ENV,Kangda International Environmental Company Limited,Common Stock,0.385,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::06136,HKEX,batch_c_high_value_international
low_name_similarity,P2,06868,HKEX,XHKG,TENFU,Tenfu (Cayman) Holdings Co. Ltd.,Common Stock,0.385,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::06868,HKEX,batch_c_high_value_international
low_name_similarity,P2,0NWW,LSE,XLON,SKF AB Series A,AB SKF (publ),Common Stock,0.385,deepseek_classify_rename_vs_different_security,pending_deepseek_review,LSE::0NWW,LSE,batch_c_high_value_international
low_name_similarity,P2,5451,TSE,XJPX,"YODOKO,Ltd.",Yodogawa Steel Works Ltd.,Common Stock,0.385,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TSE::5451,JPX,batch_c_high_value_international
low_name_similarity,P2,VGIR11,B3,BVMF,VALORA CRI CDI FII RESP LIMITADA,Valora Real Estate III Fundo de Investimento Imobiliário,REIT,0.386,deepseek_classify_rename_vs_different_security,pending_deepseek_review,B3::VGIR11,Bovespa,batch_c_high_value_international
low_name_similarity,P2,01253,HKEX,XHKG,GREEN BROAD,China Greenland Broad Greenstate Group Company Limited,Common Stock,0.386,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::01253,HKEX,batch_c_high_value_international
low_name_similarity,P2,HPBL,BSE_IN,XBOM,HCP Plastene Bulkpack Ltd,HPC Biosciences Ltd.,Common Stock,0.389,deepseek_classify_rename_vs_different_security,pending_deepseek_review,BSE_IN::HPBL,BSE,batch_c_high_value_international
low_name_similarity,P2,01846,HKEX,XHKG,EUROEYES,EuroEyes International Eye Clinic Ltd.,Common Stock,0.39,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::01846,HKEX,batch_c_high_value_international
low_name_similarity,P2,0Q8P,LSE,XLON,Prosegur,"Prosegur Compañía de Seguridad, S.A.",Common Stock,0.39,deepseek_classify_rename_vs_different_security,pending_deepseek_review,LSE::0Q8P,LSE,batch_c_high_value_international
low_name_similarity,P2,02799,HKEX,XHKG,CITIC FAMC,China CITIC Financial Asset Holdings Co. Ltd.,Common Stock,0.391,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::02799,HKEX,batch_c_high_value_international
low_name_similarity,P2,CXCI11,B3,BVMF,FII CAIXA CARTEIRA IMOBILIÁRIA RESP LIM,Caixa FII CI.,REIT,0.392,deepseek_classify_rename_vs_different_security,pending_deepseek_review,B3::CXCI11,Bovespa,batch_c_high_value_international
low_name_similarity,P2,RAPT3,B3,BVMF,RANDONCORP S.A.,Randon S.A. Implementos e Participações,Common Stock,0.392,deepseek_classify_rename_vs_different_security,pending_deepseek_review,B3::RAPT3,Bovespa,batch_c_high_value_international
low_name_similarity,P2,KAVDEFENCE,BSE_IN,XBOM,Kavveri Defence & Wireless Technologies Ltd-$,KAVDEFENCE,Common Stock,0.392,deepseek_classify_rename_vs_different_security,pending_deepseek_review,BSE_IN::KAVDEFENCE,BSE,batch_c_high_value_international
low_name_similarity,P2,01339,HKEX,XHKG,PICC GROUP,People's Insurance Company (Group) of China Limited,Common Stock,0.392,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::01339,HKEX,batch_c_high_value_international
low_name_similarity,P2,BD82,LSE,XLON,Henry Boot PLC,Henry Boot PLC 5.25% Perpetual Preferred Stock,Preferred Stock,0.392,deepseek_classify_rename_vs_different_security,pending_deepseek_review,LSE::BD82,LSE,batch_c_high_value_international
low_name_similarity,P2,LASC11,B3,BVMF,LEGATUS FII RESP LIM,Legatus Shoppings Fundo de Investimento Imobiliário,REIT,0.394,deepseek_classify_rename_vs_different_security,pending_deepseek_review,B3::LASC11,Bovespa,batch_c_high_value_international
low_name_similarity,P2,08205,HKEX,XHKG,JIAODA WITHUB,Shanghai Jiaoda Withub Information Industrial Company Limited,Common Stock,0.394,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::08205,HKEX,batch_c_high_value_international
low_name_similarity,P2,ARXD11,B3,BVMF,ARX DOVER RECEBÍVEIS FII RESP LIM,ARX D11 Fundo de Investimento em Ações,REIT,0.4,deepseek_classify_rename_vs_different_security,pending_deepseek_review,B3::ARXD11,Bovespa,batch_c_high_value_international
low_name_similarity,P2,EURO11,B3,BVMF,FII EUROPAR RESP LIM,Europar Fundo De Investimento Imobiliário FII,REIT,0.4,deepseek_classify_rename_vs_different_security,pending_deepseek_review,B3::EURO11,Bovespa,batch_c_high_value_international
low_name_similarity,P2,RZAK11,B3,BVMF,RIZA AKIN FII RESP LIM,Riza Arik Florestal Fundo de Investimento Imobiliario,REIT,0.4,deepseek_classify_rename_vs_different_security,pending_deepseek_review,B3::RZAK11,Bovespa,batch_c_high_value_international
low_name_similarity,P2,ARCL,BSE_IN,XBOM,ARCL Organics Ltd,Arco Leasing Ltd.,Common Stock,0.4,deepseek_classify_rename_vs_different_security,pending_deepseek_review,BSE_IN::ARCL,BSE,batch_c_high_value_international
low_name_similarity,P2,SEIL,BSE_IN,XBOM,Shanti Educational Initiatives Ltd,Steel Exchange India Ltd.,Common Stock,0.4,deepseek_classify_rename_vs_different_security,pending_deepseek_review,BSE_IN::SEIL,BSE,batch_c_high_value_international
low_name_similarity,P2,01046,HKEX,XHKG,UNIVERSE ENT,Universe Entertainment & Culture Group Company Limited,Common Stock,0.4,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::01046,HKEX,batch_c_high_value_international
low_name_similarity,P2,01062,HKEX,XHKG,CDB INT'L INV,China Development Bank International Investment Ltd.,Common Stock,0.4,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::01062,HKEX,batch_c_high_value_international
low_name_similarity,P2,01341,HKEX,XHKG,HAO TIAN INTL,Hao Tian International Construction Investment Group Ltd.,Common Stock,0.4,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::01341,HKEX,batch_c_high_value_international
low_name_similarity,P2,01515,HKEX,XHKG,CR MEDICAL,China Resources Medical Holdings Company Limited,Common Stock,0.4,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::01515,HKEX,batch_c_high_value_international
low_name_similarity,P2,01585,HKEX,XHKG,YADEA,Yadea Group Holdings Ltd.,Common Stock,0.4,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::01585,HKEX,batch_c_high_value_international
low_name_similarity,P2,01827,HKEX,XHKG,MIRICOR,Miricor Enterprises Holdings Ltd.,Common Stock,0.4,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::01827,HKEX,batch_c_high_value_international
low_name_similarity,P2,01918,HKEX,XHKG,SUNAC,Sunac China Holdings Ltd.,Common Stock,0.4,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::01918,HKEX,batch_c_high_value_international
low_name_similarity,P2,02185,HKEX,XHKG,BIOHEART-B,"Shanghai Bio-heart Biological Technology Co., Ltd.",Common Stock,0.4,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::02185,HKEX,batch_c_high_value_international
low_name_similarity,P2,02357,HKEX,XHKG,AVICHINA,"AviChina Industry & Technology Co., Ltd.",Common Stock,0.4,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::02357,HKEX,batch_c_high_value_international
low_name_similarity,P2,02377,HKEX,XHKG,BOQI ENV,"China Boqi Environmental Holding Co., Ltd.",Common Stock,0.4,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::02377,HKEX,batch_c_high_value_international
low_name_similarity,P2,02516,HKEX,XHKG,FAR INTL,Far International Holdings Group,Common Stock,0.4,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::02516,HKEX,batch_c_high_value_international
low_name_similarity,P2,02603,HKEX,XHKG,JIHONG CO,"Xiamen Jihong Technology Co., Ltd.",Common Stock,0.4,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::02603,HKEX,batch_c_high_value_international
low_name_similarity,P2,06166,HKEX,XHKG,CIG,"CIG Shanghai Co., Ltd.",Common Stock,0.4,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::06166,HKEX,batch_c_high_value_international
low_name_similarity,P2,06668,HKEX,XHKG,E-STAR CM,E-Star Commercial Management Company Limited,Common Stock,0.4,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::06668,HKEX,batch_c_high_value_international
low_name_similarity,P2,08305,HKEX,XHKG,ST HLDGS,Allurefem Holding Ltd.,Common Stock,0.4,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::08305,HKEX,batch_c_high_value_international
low_name_similarity,P2,09668,HKEX,XHKG,CBHB,"China Bohai Bank Co., Ltd.",Common Stock,0.4,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::09668,HKEX,batch_c_high_value_international
low_name_similarity,P2,09898,HKEX,XHKG,WB-SW,Weibo Corporation,Common Stock,0.4,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::09898,HKEX,batch_c_high_value_international
low_name_similarity,P2,09963,HKEX,XHKG,TRANSTECH,Transtech Optelecom Science Holdings Limited,Common Stock,0.4,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::09963,HKEX,batch_c_high_value_international
low_name_similarity,P2,0A3O,LSE,XLON,"Datadog, Inc.","Datadog, Inc. Class A Common Stock",Common Stock,0.4,deepseek_classify_rename_vs_different_security,pending_deepseek_review,LSE::0A3O,LSE,batch_c_high_value_international
low_name_similarity,P2,0JOI,LSE,XLON,Jacobs Engineering Group Inc.,Jacobs Solutions Inc.,Common Stock,0.4,deepseek_classify_rename_vs_different_security,pending_deepseek_review,LSE::0JOI,LSE,batch_c_high_value_international
low_name_similarity,P2,0QO1,LSE,XLON,Schindler Ps,Schindler Holding AG Participation Certificate,Common Stock,0.4,deepseek_classify_rename_vs_different_security,pending_deepseek_review,LSE::0QO1,LSE,batch_c_high_value_international
low_name_similarity,P2,OTPD,LSE,XLON,OTP Bank Plc,OTP Bank Nyrt. Depositary Receipt,Depositary Receipt,0.4,deepseek_classify_rename_vs_different_security,pending_deepseek_review,LSE::OTPD,LSE,batch_c_high_value_international
low_name_similarity,P2,VID,LSE,XLON,Videndum Plc,Vidrala SA,Common Stock,0.4,deepseek_classify_rename_vs_different_security,pending_deepseek_review,LSE::VID,LSE,batch_c_high_value_international
low_name_similarity,P2,4335,TSE,XJPX,"IPS HOLDINGS CO.,LTD.",IPS Co. Ltd.,Common Stock,0.4,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TSE::4335,JPX,batch_c_high_value_international
low_name_similarity,P2,4849,TSE,XJPX,en Inc.,En Japan Inc.,Common Stock,0.4,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TSE::4849,JPX,batch_c_high_value_international
low_name_similarity,P2,7236,TSE,XJPX,"T.RAD Co., Ltd.","T. Hasegawa Co., Ltd.",Common Stock,0.4,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TSE::7236,JPX,batch_c_high_value_international
low_name_similarity,P2,9160,TSE,XJPX,"On the Page, Inc.",Novarese Inc.,Common Stock,0.4,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TSE::9160,JPX,batch_c_high_value_international
low_name_similarity,P2,46IE,LSE,XLON,S & U PLC 6% CUM PRF #1,S & U Stores plc Preferred Stock 6.00% Perpetual,Preferred Stock,0.406,deepseek_classify_rename_vs_different_security,pending_deepseek_review,LSE::46IE,LSE,batch_c_high_value_international
low_name_similarity,P2,LTHP,LSE,AIMX,LATHAM(JAMES) PLC 8% CUM PRF #1,James Latham Plc Preferred Stock 8% Perpetual,Preferred Stock,0.406,deepseek_classify_rename_vs_different_security,pending_deepseek_review,LSE::LTHP,LSE,batch_c_high_value_international
low_name_similarity,P2,01121,HKEX,XHKG,GOLDENSOLAR,Golden Solar New Energy Technology Holdings Limited,Common Stock,0.407,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::01121,HKEX,batch_c_high_value_international
low_name_similarity,P2,02135,HKEX,XHKG,RAILY AESMED,Raily Aesthetic Medicine International Holdings Limited,Common Stock,0.407,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::02135,HKEX,batch_c_high_value_international
low_name_similarity,P2,03626,HKEX,XHKG,EAST NOVA HLDGS,Hang Sang Siu Po International Holdings Ltd.,Common Stock,0.407,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::03626,HKEX,batch_c_high_value_international
low_name_similarity,P2,SEPL,LSE,XLON,Seplat Petroleum Development Company PLC,Seplat Energy Plc,Common Stock,0.408,deepseek_classify_rename_vs_different_security,pending_deepseek_review,LSE::SEPL,LSE,batch_c_high_value_international
low_name_similarity,P2,01028,HKEX,XHKG,C.BANNER,C.banner International Holdings Limited,Common Stock,0.41,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::01028,HKEX,batch_c_high_value_international
low_name_similarity,P2,02208,HKEX,XHKG,GOLDWIND,"Goldwind Science & Technology Co., Ltd.",Common Stock,0.41,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::02208,HKEX,batch_c_high_value_international
low_name_similarity,P2,03625,HKEX,XHKG,FOURSEMI,"Shanghai FourSemi Semiconductor Co., Ltd.",Common Stock,0.41,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::03625,HKEX,batch_c_high_value_international
low_name_similarity,P2,03998,HKEX,XHKG,BOSIDENG,Bosideng International Holdings Limited,Common Stock,0.41,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::03998,HKEX,batch_c_high_value_international
low_name_similarity,P2,08081,HKEX,XHKG,BAIJUYI HOLD,Hang Tai Yue Group Holdings Limited,Common Stock,0.41,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::08081,HKEX,batch_c_high_value_international
low_name_similarity,P2,09658,HKEX,XHKG,SUPER HI,Super Hi International Holdings Ltd.,Common Stock,0.41,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::09658,HKEX,batch_c_high_value_international
low_name_similarity,P2,3695,TSE,XJPX,"GMO Product Platform,Inc.",GMO Research & AI Inc.,Common Stock,0.41,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TSE::3695,JPX,batch_c_high_value_international
low_name_similarity,P2,EG1,ASX,XASX,EVERGOLD MINERALS LIMITED,Evergreen Lithium Limited,Common Stock,0.412,deepseek_classify_rename_vs_different_security,pending_deepseek_review,ASX::EG1,ASX,batch_c_high_value_international
low_name_similarity,P2,VTPL11,B3,BVMF,FDO INV. IMOB. PLUS RESP LIM,FII Plus Fundo de Investimento Imobiliário,REIT,0.412,deepseek_classify_rename_vs_different_security,pending_deepseek_review,B3::VTPL11,Bovespa,batch_c_high_value_international
low_name_similarity,P2,01304,HKEX,XHKG,FORTIOR,"Fortior Technology (Shenzhen) Co., Ltd.",Common Stock,0.412,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::01304,HKEX,batch_c_high_value_international
low_name_similarity,P2,06182,HKEX,XHKG,TWINTEK,Twintek Investment Holdings Limited,Common Stock,0.412,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::06182,HKEX,batch_c_high_value_international
low_name_similarity,P2,06669,HKEX,XHKG,ACOTEC-B,Acotec Scientific Holdings Limited,Common Stock,0.412,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::06669,HKEX,batch_c_high_value_international
low_name_similarity,P2,0LO9,LSE,XLON,AMG Advanced Metallurgical Group NV,AMG Critical Materials N.V.,Common Stock,0.414,deepseek_classify_rename_vs_different_security,pending_deepseek_review,LSE::0LO9,LSE,batch_c_high_value_international
low_name_similarity,P2,TRUE11,B3,BVMF,FDO INV IMOB TRUE MULTIESTRATEGIA RESP LIM,Fundo de Investimento Imobiliário TRUE11,REIT,0.415,deepseek_classify_rename_vs_different_security,pending_deepseek_review,B3::TRUE11,Bovespa,batch_c_high_value_international
low_name_similarity,P2,01458,HKEX,XHKG,ZHOU HEI YA,Zhou Hei Ya International Holdings Company Limited,Common Stock,0.415,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::01458,HKEX,batch_c_high_value_international
low_name_similarity,P2,01501,HKEX,XHKG,INT MEDICAL,"Shanghai International Medical Instruments Co., Ltd.",Common Stock,0.415,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::01501,HKEX,batch_c_high_value_international
low_name_similarity,P2,03669,HKEX,XHKG,YONGDA AUTO,China Yongda Automobiles Services Holdings Limited,Common Stock,0.415,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::03669,HKEX,batch_c_high_value_international
low_name_similarity,P2,ZAPPFRESH,BSE_IN,XBOM,DSM Fresh Foods Ltd,ZAPPFRESH,Common Stock,0.417,deepseek_classify_rename_vs_different_security,pending_deepseek_review,BSE_IN::ZAPPFRESH,BSE,batch_c_high_value_international
low_name_similarity,P2,01940,HKEX,XHKG,CGII HLDGS,"China Gas Industry Investment Holdings Co., Ltd.",Common Stock,0.417,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::01940,HKEX,batch_c_high_value_international
low_name_similarity,P2,06609,HKEX,XHKG,HEARTCARE-B,"Shanghai HeartCare Medical Technology Co., Ltd.",Common Stock,0.417,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::06609,HKEX,batch_c_high_value_international
low_name_similarity,P2,06655,HKEX,XHKG,HX BLDG MAT,Huaxin Cement Co. Ltd.,Common Stock,0.417,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::06655,HKEX,batch_c_high_value_international
low_name_similarity,P2,06913,HKEX,XHKG,SCVE GROUP,"South China Vocational Education Group Co., Ltd.",Common Stock,0.417,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::06913,HKEX,batch_c_high_value_international
low_name_similarity,P2,0I4T,LSE,XLON,Criteo S.A.,Criteo S.A. American Depositary Receipt,American Depositary Receipt,0.417,deepseek_classify_rename_vs_different_security,pending_deepseek_review,LSE::0I4T,LSE,batch_c_high_value_international
low_name_similarity,P2,01920,HKEX,XHKG,Junwea Group (China) Company Limited,"China Wacan Group Co., Ltd.",Common Stock,0.419,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::01920,HKEX,batch_c_high_value_international
low_name_similarity,P2,02008,HKEX,XHKG,PHOENIX TV,Phoenix Media Investment (Holdings) Limited,Common Stock,0.419,deepseek_classify_rename_vs_different_security,pending_deepseek_review,HKEX::02008,HKEX,batch_c_high_value_international
