reason_code,priority,ticker,exchange,mic_code,local_name,twelvedata_name,twelvedata_type,name_score,candidate_action,validation_status,listing_key,twelvedata_exchange,review_batch
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,TWFG,NASDAQ,XNGS,"TWFG, Inc. Class A Common Stock","TWFG, Inc.",Common Stock,0.276,deepseek_classify_rename_vs_different_security,pending_deepseek_review,NASDAQ::TWFG,NASDAQ,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,IPTNF,OTC,PINX,IMPACT ANALYTICS INC.,Credissential Inc.,Common Stock,0.276,deepseek_classify_rename_vs_different_security,pending_deepseek_review,OTC::IPTNF,OTC,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,ZLIOY,OTC,PINX,ZoomLion,"Zoomlion Heavy Industry Science and Technology Co., Ltd. ADR",American Depositary Receipt,0.276,deepseek_classify_rename_vs_different_security,pending_deepseek_review,OTC::ZLIOY,OTC,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,SOLS,NASDAQ,XNGS,"Solstice Advanced Materials, Inc",Sollensys Corp.,Common Stock,0.278,deepseek_classify_rename_vs_different_security,pending_deepseek_review,NASDAQ::SOLS,NASDAQ,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,BSQKZ,OTC,PINX,Block Inc,"Block, Inc. CHESS Depositary Interest",Depositary Receipt,0.278,deepseek_classify_rename_vs_different_security,pending_deepseek_review,OTC::BSQKZ,OTC,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,PDGNF,OTC,PINX,Pendragon PLC,Pinewood Technologies Group Ltd.,Common Stock,0.278,deepseek_classify_rename_vs_different_security,pending_deepseek_review,OTC::PDGNF,OTC,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,SCNG,OTC,PINX,Strattner Financial Group Corp,SC Holdings Corp.,Common Stock,0.278,deepseek_classify_rename_vs_different_security,pending_deepseek_review,OTC::SCNG,OTC,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,CCPPF,OTC,PINX,Capital & Counties Properties PLC,Shaftesbury Capital PLC,REIT,0.28,deepseek_classify_rename_vs_different_security,pending_deepseek_review,OTC::CCPPF,OTC,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,AGNCM,NASDAQ,XNGS,AGNC Investment Corp,AGNC Investment Corp. 6.875% Series D Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,Preferred Stock,0.283,deepseek_classify_rename_vs_different_security,pending_deepseek_review,NASDAQ::AGNCM,NASDAQ,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,AGNCP,NASDAQ,XNGS,AGNC Investment Corp.,AGNC Investment Corp. 6.125% Series F Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,Preferred Stock,0.283,deepseek_classify_rename_vs_different_security,pending_deepseek_review,NASDAQ::AGNCP,NASDAQ,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,TONX,NASDAQ,XNMS,TON Strategy Co,"Verb Technology Company, Inc.",Common Stock,0.286,deepseek_classify_rename_vs_different_security,pending_deepseek_review,NASDAQ::TONX,NASDAQ,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,ASHI,OTC,PINX,Vapor Hub International Inc.,Asberry 22 Holdings Inc.,Common Stock,0.286,deepseek_classify_rename_vs_different_security,pending_deepseek_review,OTC::ASHI,OTC,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,CBBLF,OTC,PINX,CBLT Inc,Cobalt Blockchain Inc.,Common Stock,0.286,deepseek_classify_rename_vs_different_security,pending_deepseek_review,OTC::CBBLF,OTC,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,DFORF,OTC,PINX,D4t4 Solutions Plc,Celebrus Technologies Plc,Common Stock,0.286,deepseek_classify_rename_vs_different_security,pending_deepseek_review,OTC::DFORF,OTC,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,FMTYF,OTC,PINX,BANCO INVEX SA,Fibra Mty S.A.P.I. de C.V.,REIT,0.286,deepseek_classify_rename_vs_different_security,pending_deepseek_review,OTC::FMTYF,OTC,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,MONOY,OTC,PINX,Monotaro Co Ltd,"MonotaRO Co., Ltd. Unsponsored American Depositary Receipt",American Depositary Receipt,0.286,deepseek_classify_rename_vs_different_security,pending_deepseek_review,OTC::MONOY,OTC,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,CNLPM,OTC,PINX,The Connecticut Light and Power Company,"Consolidated Edison Co. of New York, Inc. Preferred Stock 2.06% Perpetual",Preferred Stock,0.289,deepseek_classify_rename_vs_different_security,pending_deepseek_review,OTC::CNLPM,OTC,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,ALBKY,OTC,PINX,Alpha Bank SA,Alpha Services and Holdings S.A. Sponsored ADR,American Depositary Receipt,0.291,deepseek_classify_rename_vs_different_security,pending_deepseek_review,OTC::ALBKY,OTC,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,WAB,NYSE,XNYS,Westinghouse Air Brake Technologies Corp,Wabtec Corporation,Common Stock,0.293,deepseek_classify_rename_vs_different_security,pending_deepseek_review,NYSE::WAB,NYSE,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,MEG,NYSE,XNYS,Montrose Environmental Grp,"Onterris, Inc.",Common Stock,0.294,deepseek_classify_rename_vs_different_security,pending_deepseek_review,NYSE::MEG,NYSE,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,SSB,NYSE,XNYS,SouthState Corporation,"SouthState Bank Corporation (common stock), Frankfurt Exchange ticker IV1",Common Stock,0.294,deepseek_classify_rename_vs_different_security,pending_deepseek_review,NYSE::SSB,NYSE,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,AQFD,OTC,PINX,Click To Raffle.Com Inc,A Classified Ad Inc.,Common Stock,0.294,deepseek_classify_rename_vs_different_security,pending_deepseek_review,OTC::AQFD,OTC,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,FBGI,OTC,PINX,First Shares Bancorp Inc,Foodbase Group Inc.,Common Stock,0.294,deepseek_classify_rename_vs_different_security,pending_deepseek_review,OTC::FBGI,OTC,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,MTGRF,OTC,PINX,MGX Resources Limited/ADR,Mount Gibson Iron Ltd.,Common Stock,0.294,deepseek_classify_rename_vs_different_security,pending_deepseek_review,OTC::MTGRF,OTC,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,NEWG,OTC,PSGM,Greenwind Holdings Inc,Newgen Biopharma Corp,Common Stock,0.294,deepseek_classify_rename_vs_different_security,pending_deepseek_review,OTC::NEWG,OTC,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,NWAU,OTC,PSGM,Consumer Automotive Finance Inc,NowAuto Inc.,Common Stock,0.294,deepseek_classify_rename_vs_different_security,pending_deepseek_review,OTC::NWAU,OTC,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,PASTF,OTC,PINX,Compagnie Plastic Omnium SA,OPmobility SE,Common Stock,0.294,deepseek_classify_rename_vs_different_security,pending_deepseek_review,OTC::PASTF,OTC,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,NRC,NASDAQ,XNGS,NRC Health,National Research Corporation,Common Stock,0.296,deepseek_classify_rename_vs_different_security,pending_deepseek_review,NASDAQ::NRC,NASDAQ,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,STEX,NASDAQ,XNMS,Streamex Corp,"BioSig Technologies, Inc.",Common Stock,0.296,deepseek_classify_rename_vs_different_security,pending_deepseek_review,NASDAQ::STEX,NASDAQ,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,ARXRF,OTC,OTCB,Infinite Ore Corp,Imagine Lithium Inc.,Common Stock,0.296,deepseek_classify_rename_vs_different_security,pending_deepseek_review,OTC::ARXRF,OTC,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,EGRNF,OTC,PINX,EGRNF,China Evergrande Group,Common Stock,0.296,deepseek_classify_rename_vs_different_security,pending_deepseek_review,OTC::EGRNF,OTC,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,ENLAY,OTC,PINX,ENEL Societa per Azioni,Enel SpA,American Depositary Receipt,0.296,deepseek_classify_rename_vs_different_security,pending_deepseek_review,OTC::ENLAY,OTC,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,KAIFF,OTC,PINX,Pilbara Gold Limited,Kairos Minerals Limited,Common Stock,0.296,deepseek_classify_rename_vs_different_security,pending_deepseek_review,OTC::KAIFF,OTC,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,SLFPF,OTC,PINX,STANDARD LIFE PLC,Aberdeen Group plc,Common Stock,0.296,deepseek_classify_rename_vs_different_security,pending_deepseek_review,OTC::SLFPF,OTC,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,ASRMF,OTC,PINX,SOUTHEAST AIRPORT GROUP,"Grupo Aeroportuario del Sureste, S.A.B. de C.V.",Common Stock,0.299,deepseek_classify_rename_vs_different_security,pending_deepseek_review,OTC::ASRMF,OTC,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,AMRN,NASDAQ,XNCM,Amarin Corporation PLC,Amarin Corporation plc - American Depositary Receipt,American Depositary Receipt,0.3,deepseek_classify_rename_vs_different_security,pending_deepseek_review,NASDAQ::AMRN,NASDAQ,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,FLX,NASDAQ,XNGS,BingEx Ltd,BingEx Limited American Depositary Receipt,American Depositary Receipt,0.3,deepseek_classify_rename_vs_different_security,pending_deepseek_review,NASDAQ::FLX,NASDAQ,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,NXT,NASDAQ,XNGS,Nextpower Inc. Class A Common Stock,Nextracker Inc.,Common Stock,0.3,deepseek_classify_rename_vs_different_security,pending_deepseek_review,NASDAQ::NXT,NASDAQ,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,DAO,NYSE,XNYS,Youdao Inc,Youdao Inc. American Depositary Receipt,American Depositary Receipt,0.3,deepseek_classify_rename_vs_different_security,pending_deepseek_review,NYSE::DAO,NYSE,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,ABBNY,OTC,PINX,ABB Ltd,ABB Ltd. Sponsored ADR,American Depositary Receipt,0.3,deepseek_classify_rename_vs_different_security,pending_deepseek_review,OTC::ABBNY,OTC,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,CSLLY,OTC,PINX,CSL Ltd,CSL Limited Sponsored ADR,American Depositary Receipt,0.3,deepseek_classify_rename_vs_different_security,pending_deepseek_review,OTC::CSLLY,OTC,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,IDGR,OTC,PINX,IDEAL GROUP OF COMPANIES INC.,JZZ Technologies Inc.,Common Stock,0.3,deepseek_classify_rename_vs_different_security,pending_deepseek_review,OTC::IDGR,OTC,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,IIDDY,OTC,PINX,IGO Limited,IGO Ltd. Sponsored ADR,American Depositary Receipt,0.3,deepseek_classify_rename_vs_different_security,pending_deepseek_review,OTC::IIDDY,OTC,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,KRNTY,OTC,PINX,Krones AG,Krones AG American Depositary Receipt,American Depositary Receipt,0.3,deepseek_classify_rename_vs_different_security,pending_deepseek_review,OTC::KRNTY,OTC,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,CDT,NASDAQ,XNCM,CDT Equity Inc.,Conduit Pharmaceuticals Inc.,Common Stock,0.303,deepseek_classify_rename_vs_different_security,pending_deepseek_review,NASDAQ::CDT,NASDAQ,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,GPAEF,OTC,PINX,Pacific Airport Group,Grupo Aeroportuario del Pacífico S.A.B. de C.V.,Common Stock,0.303,deepseek_classify_rename_vs_different_security,pending_deepseek_review,OTC::GPAEF,OTC,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,ABFL,BATS,BCXE,Abacus FCF Leaders ETF,Associated British Foods plc,Common Stock,0.304,deepseek_classify_rename_vs_different_security,pending_deepseek_review,BATS::ABFL,CBOE,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,ATGAF,OTC,PSGM,AltaGas Ltd,AltaGas Ltd. Preferred Stock 6.017% Perpetual,Preferred Stock,0.304,deepseek_classify_rename_vs_different_security,pending_deepseek_review,OTC::ATGAF,OTC,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,FFIV,NASDAQ,XNGS,F5 Networks Inc,F5 Inc.,Common Stock,0.308,deepseek_classify_rename_vs_different_security,pending_deepseek_review,NASDAQ::FFIV,NASDAQ,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,PAYP,NASDAQ,XNMS,PayPay Corporation American Depository Shares,PayPay Corporation,American Depositary Receipt,0.308,deepseek_classify_rename_vs_different_security,pending_deepseek_review,NASDAQ::PAYP,NASDAQ,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,PRFX,NASDAQ,XNCM,PRF Technologies Ltd.,PainReform Ltd.,Common Stock,0.308,deepseek_classify_rename_vs_different_security,pending_deepseek_review,NASDAQ::PRFX,NASDAQ,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,ZNB,NASDAQ,XNMS,Zeta Network Group,"Color Star Technology Co., Ltd.",Common Stock,0.308,deepseek_classify_rename_vs_different_security,pending_deepseek_review,NASDAQ::ZNB,NASDAQ,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,ALLDF,OTC,PINX,ALD S.A,Ayvens SA,Common Stock,0.308,deepseek_classify_rename_vs_different_security,pending_deepseek_review,OTC::ALLDF,OTC,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,AVAI,OTC,OTCB,"AVAI BIO, INC.",Avant Technologies Inc.,Common Stock,0.308,deepseek_classify_rename_vs_different_security,pending_deepseek_review,OTC::AVAI,OTC,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,CMCLF,OTC,PINX,China Molybdenum Co. Ltd,CMOC Group Ltd.,Common Stock,0.308,deepseek_classify_rename_vs_different_security,pending_deepseek_review,OTC::CMCLF,OTC,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,OGGFF,OTC,PINX,Organic Garage Ltd,Oragin Foods Inc.,Common Stock,0.308,deepseek_classify_rename_vs_different_security,pending_deepseek_review,OTC::OGGFF,OTC,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,SKFRY,OTC,PINX,AB SKF,SKF AB Sponsored ADR,American Depositary Receipt,0.308,deepseek_classify_rename_vs_different_security,pending_deepseek_review,OTC::SKFRY,OTC,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,SVXA,OTC,PSGM,Historic Discoveries Inc,"Sovereign Exploration Associates, Inc.",Common Stock,0.308,deepseek_classify_rename_vs_different_security,pending_deepseek_review,OTC::SVXA,OTC,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,FREJP,OTC,OTCB,Federal Home 5.30%,Freddie Mac 5.3% Perpetual Preferred Stock,Preferred Stock,0.31,deepseek_classify_rename_vs_different_security,pending_deepseek_review,OTC::FREJP,OTC,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,ARCAY,OTC,PINX,Arcadis NV,Arcadis N.V. - New York Registered Shares,Depositary Receipt,0.311,deepseek_classify_rename_vs_different_security,pending_deepseek_review,OTC::ARCAY,OTC,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,TLGN,OTC,PINX,Totally Green Inc,Ever Harvest International Group,Common Stock,0.311,deepseek_classify_rename_vs_different_security,pending_deepseek_review,OTC::TLGN,OTC,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,GJP,NYSE,XNYS,STRATS SM Trust for Dominion Resources Inc Securities Series 2005-6 IC,STRATS Preferred Stock 6.09456%,Preferred Stock,0.312,deepseek_classify_rename_vs_different_security,pending_deepseek_review,NYSE::GJP,NYSE,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,JBK,NYSE,XNYS,Goldman Sachs Capital I Securities-Backed Series 2004-6 Trust,Corp-Backed Trust Certificates Series V 6.345% 02/15/2034 Preferred Stock,Preferred Stock,0.312,deepseek_classify_rename_vs_different_security,pending_deepseek_review,NYSE::JBK,NYSE,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,EAGRF,OTC,PINX,Leaf Mobile Inc,East Side Games Group Inc.,Common Stock,0.312,deepseek_classify_rename_vs_different_security,pending_deepseek_review,OTC::EAGRF,OTC,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,HENC,OTC,PINX,Holloman Energy Corp,Hero Technologies Inc.,Common Stock,0.312,deepseek_classify_rename_vs_different_security,pending_deepseek_review,OTC::HENC,OTC,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,EGHT,NASDAQ,XNGS,8x8 Inc Common Stock,8x8 Inc.,Common Stock,0.316,deepseek_classify_rename_vs_different_security,pending_deepseek_review,NASDAQ::EGHT,NASDAQ,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,TSSI,NASDAQ,XNCM,"TSS, Inc. Common Stock","TSS, Inc.",Common Stock,0.316,deepseek_classify_rename_vs_different_security,pending_deepseek_review,NASDAQ::TSSI,NASDAQ,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,SPXC,NYSE,XNYS,SPX Corp,Spx Technologies Inc.,Common Stock,0.316,deepseek_classify_rename_vs_different_security,pending_deepseek_review,NYSE::SPXC,NYSE,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,TIC,NYSE,XNYS,"TIC Solutions, Inc.",Acuren Corporation,Common Stock,0.316,deepseek_classify_rename_vs_different_security,pending_deepseek_review,NYSE::TIC,NYSE,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,CBSC,OTC,PINX,"Cardiac Biotech Solutions, Inc.","CB Scientific, Inc.",Common Stock,0.316,deepseek_classify_rename_vs_different_security,pending_deepseek_review,OTC::CBSC,OTC,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,FDOGF,OTC,PINX,Friday's Dog Holdings Inc.,Patriot Resources Corp.,Common Stock,0.316,deepseek_classify_rename_vs_different_security,pending_deepseek_review,OTC::FDOGF,OTC,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,IMIMF,OTC,PINX,Interra Copper Corp,Copper Quest Exploration Inc.,Common Stock,0.316,deepseek_classify_rename_vs_different_security,pending_deepseek_review,OTC::IMIMF,OTC,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,MILFF,OTC,PINX,1CM Inc,1CM Inc. (Common Stock),Common Stock,0.316,deepseek_classify_rename_vs_different_security,pending_deepseek_review,OTC::MILFF,OTC,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,XESP,OTC,PINX,CannAssist International Corp,"Electronic Servitor Publication Network, Inc.",Common Stock,0.317,deepseek_classify_rename_vs_different_security,pending_deepseek_review,OTC::XESP,OTC,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,AAYYY,OTC,PSGM,Australian Agricultural Company Limited,AACL Holdings Ltd.,American Depositary Receipt,0.318,deepseek_classify_rename_vs_different_security,pending_deepseek_review,OTC::AAYYY,OTC,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,AREVF,OTC,OTCB,AREV NanoTec Brands Inc,Arev Life Sciences Global Corp.,Common Stock,0.318,deepseek_classify_rename_vs_different_security,pending_deepseek_review,OTC::AREVF,OTC,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,AIRTP,NASDAQ,XNMS,Air T Inc PR,Air T Funding Preferred Stock 8% 06/07/2049,Preferred Stock,0.32,deepseek_classify_rename_vs_different_security,pending_deepseek_review,NASDAQ::AIRTP,NASDAQ,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,EBBNF,OTC,PINX,Enbridge Inc,Enbridge Inc. Preferred Stock 5.85792% Perpetual,Preferred Stock,0.32,deepseek_classify_rename_vs_different_security,pending_deepseek_review,OTC::EBBNF,OTC,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,PMMCF,OTC,PINX,Pampa Metals Corporation,Andina Copper Corporation,Common Stock,0.32,deepseek_classify_rename_vs_different_security,pending_deepseek_review,OTC::PMMCF,OTC,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,TTLHF,OTC,PINX,Total Helium Ltd,Altura Energy Corp.,Common Stock,0.32,deepseek_classify_rename_vs_different_security,pending_deepseek_review,OTC::TTLHF,OTC,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,BLRX,NASDAQ,XNCM,BioLineRx Ltd,BioLineRx Ltd. Sponsored American Depositary Receipt,American Depositary Receipt,0.321,deepseek_classify_rename_vs_different_security,pending_deepseek_review,NASDAQ::BLRX,NASDAQ,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,FULTP,NASDAQ,XNGS,Fulton Financial Corporation,"Fulton Financial Corporation 5.125% Fixed Rate Non-Cumulative Perpetual Preferred Stock, Series A",Preferred Stock,0.323,deepseek_classify_rename_vs_different_security,pending_deepseek_review,NASDAQ::FULTP,NASDAQ,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,NAVN,NASDAQ,XNGS,"Navan, Inc. Class A Common Stock","Navan, Inc.",Common Stock,0.323,deepseek_classify_rename_vs_different_security,pending_deepseek_review,NASDAQ::NAVN,NASDAQ,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,SNAL,NASDAQ,XNCM,"Snail, Inc. Class A Common Stock",Snail Inc.,Common Stock,0.323,deepseek_classify_rename_vs_different_security,pending_deepseek_review,NASDAQ::SNAL,NASDAQ,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,FIG,NYSE,XNYS,"Figma, Inc.",Figma Inc. Class A Common Stock,Common Stock,0.323,deepseek_classify_rename_vs_different_security,pending_deepseek_review,NYSE::FIG,NYSE,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,SHWDF,OTC,PINX,Showa Denko K.K,Resonac Holdings Corporation,Common Stock,0.323,deepseek_classify_rename_vs_different_security,pending_deepseek_review,OTC::SHWDF,OTC,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,CNTHP,OTC,PINX,The Connecticut Light and Power Company,"Consolidated Edison Company of New York, Inc. Preferred Stock 6.56% Perpetual",Preferred Stock,0.324,deepseek_classify_rename_vs_different_security,pending_deepseek_review,OTC::CNTHP,OTC,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,FDMSF,OTC,OTCB,Fandom Sports Media Corp,Fandifi Technology Corp.,Common Stock,0.324,deepseek_classify_rename_vs_different_security,pending_deepseek_review,OTC::FDMSF,OTC,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,FMCC,OTC,OTCB,Federal Home Loan Mortgage Corp,Freddie Mac,Common Stock,0.324,deepseek_classify_rename_vs_different_security,pending_deepseek_review,OTC::FMCC,OTC,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,SSRSF,OTC,PINX,Silver Sands Resources Corp,Miravalles Gold Corp.,Common Stock,0.324,deepseek_classify_rename_vs_different_security,pending_deepseek_review,OTC::SSRSF,OTC,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,FITBI,NASDAQ,XNGS,Fifth Third Bancorp,Fifth Third Bancorp 6.625% Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock Series I,Preferred Stock,0.325,deepseek_classify_rename_vs_different_security,pending_deepseek_review,NASDAQ::FITBI,NASDAQ,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,SGBAF,OTC,PINX,SES S.A,SES S.A. Fiduciary Depositary Receipt,Depositary Receipt,0.326,deepseek_classify_rename_vs_different_security,pending_deepseek_review,OTC::SGBAF,OTC,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,EBBGF,OTC,PSGM,Enbridge Inc,Enbridge Inc. Preferred Stock 6.7037% Perpetual,Preferred Stock,0.327,deepseek_classify_rename_vs_different_security,pending_deepseek_review,OTC::EBBGF,OTC,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,FBBPF,OTC,PINX,FIBRA Prologis,Prologis Property Mexico S.A. de C.V.,REIT,0.327,deepseek_classify_rename_vs_different_security,pending_deepseek_review,OTC::FBBPF,OTC,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,AEI,NASDAQ,XNCM,Alset Ehome International Inc,Alset Inc.,Common Stock,0.333,deepseek_classify_rename_vs_different_security,pending_deepseek_review,NASDAQ::AEI,NASDAQ,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,CLMT,NASDAQ,XNGS,Calumet Specialty Products Partners,"Calumet, Inc.",Common Stock,0.333,deepseek_classify_rename_vs_different_security,pending_deepseek_review,NASDAQ::CLMT,NASDAQ,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,CNOBP,NASDAQ,XNGS,ConnectOne Bancorp Inc,"ConnectOne Bancorp, Inc. 5.25% Fixed Rate Reset Non-Cumulative Perpetual Preferred Stock, Series A",Preferred Stock,0.333,deepseek_classify_rename_vs_different_security,pending_deepseek_review,NASDAQ::CNOBP,NASDAQ,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,DCOY,NASDAQ,XNCM,Decoy Therapeutics Inc.,"Salarius Pharmaceuticals, Inc.",Common Stock,0.333,deepseek_classify_rename_vs_different_security,pending_deepseek_review,NASDAQ::DCOY,NASDAQ,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,NTES,NASDAQ,XNGS,NetEase Inc,"NetEase, Inc. American Depositary Receipt",American Depositary Receipt,0.333,deepseek_classify_rename_vs_different_security,pending_deepseek_review,NASDAQ::NTES,NASDAQ,batch_a_us_core
low_name_similarity|severe_name_mismatch|batch_a_us_core,P0,NTRA,NASDAQ,XNGS,Natera Inc,NATERA INC (Common Stock) – ticker 45E,Common Stock,0.333,deepseek_classify_rename_vs_different_security,pending_deepseek_review,NASDAQ::NTRA,NASDAQ,batch_a_us_core
