ticker,exchange,name,tv_symbol,tv_name,tv_exchange,tv_type,tv_sector,tv_industry,sector_update,decision
PTSL3,B3,PORTOSUL PARTICIPAÇÕES S.A.,,,,,,,,no_tradingview_match
PTSL4,B3,PORTOSUL PARTICIPAÇÕES S.A.,,,,,,,,no_tradingview_match
PU11,XETRA,THE SOCIAL CHAIN AG,,,,,,,,no_tradingview_match
PU13,LSE,Puma VCT 13 PLC,PU13,Puma VCT 13 PLC,LSE,fund,Miscellaneous,Investment Trusts/Mutual Funds,,asset_type_mismatch
PUAL,LSE,Puma Alpha VCT Ord,PUAL,Puma Alpha VCT Plc,LSE,fund,Finance,Investment Managers,,asset_type_mismatch
PV2,HNX,PV2 Investment JSC,PV2,PV2 Investment JSC,HNX,stock,Finance,Real Estate Development,Real Estate,accept
PVB,HNX,PetroVietnam Coating JSC,PVB,Petrovietnam Coating JSC,HNX,stock,Industrial Services,Engineering & Construction,Industrials,accept
PVC,HNX,Petrovietnam Drilling Mud JSC,PVC,PetroVietnam Chemical and Services Corporation,HNX,stock,Industrial Services,Contract Drilling,,name_mismatch
PVF,TSXV,Partners Value Investments LP,,,,,,,,no_tradingview_match
PVIS,TSXV,Parvis Invest Inc.,PVIS,Parvis Invest Inc,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
PVN,LSE,Proven Vct PLC,PVN,ProVen VCT plc,LSE,fund,Finance,Investment Managers,,asset_type_mismatch
PVS,HNX,Petrovietnam Technical Services Corp,PVS,PetroVietnam Technical Services Corporation,HNX,stock,Industrial Services,Oilfield Services/Equipment,Industrials,accept
PVVIPP,BSE_IN,PVV Infra Ltd,PVVIPP,PVV Infra Limited TEMP,BSE,stock,,,,unsupported_sector
PWF,TSX,Power Financial Corporation,,,,,,,,no_tradingview_match
PWI,TSX,Sustainable Power & Infrastructure Split Corp.,PWI,Power & Infrastructure Split Corp. Class A,TSX,stock,Finance,Financial Conglomerates,,unsupported_sector
PWL,NSE_IN,Physicswallah Limited,PWL,PhysicsWallah Ltd.,NSE,stock,Commercial Services,Miscellaneous Commercial Services,,unsupported_sector
PYX,LSE,PYX Resources Limited,PYX,Pyx Resources Limited,LSE,stock,Energy Minerals,Integrated Oil,Energy,accept
Q01,SGX,QAF,Q01,QAF Ltd.,SGX,stock,Consumer Non-Durables,Food: Specialty/Candy,,name_mismatch
Q0F,SGX,IHH,Q0F,IHH Healthcare Bhd.,SGX,stock,Health Services,Hospital/Nursing Management,,name_mismatch
Q5T,SGX,Far East HTrust,Q5T,Far East Hospitality Trust,SGX,stock,Finance,Real Estate Investment Trusts,,name_mismatch
QBEN,STO,Qben Infra AB (publ),QBEN,Qben Infra AB,OMXSTO,stock,Consumer Durables,Homebuilding,Consumer Discretionary,accept
QBR,TSX,Quebecor Inc.,,,,,,,,no_tradingview_match
QCFS,QSE,Cinema,QCFS,Qatar Cinema & Film Distribution Co.,QSE,stock,Consumer Services,Movies/Entertainment,,name_mismatch
QCORE,STO,Qlucore AB,QCORE,Qlucore AB,OMXSTO,stock,Technology Services,Packaged Software,Information Technology,accept
QED,LSE,Quadrise Plc,QED,Quadrise PLC,LSE,stock,Process Industries,Industrial Specialties,Materials,accept
QES,SGX,ChinaSunsine,QES,China Sunsine Chemical Holdings Ltd.,SGX,stock,Process Industries,Chemicals: Major Diversified,,name_mismatch
QGMD,QSE,Qatar German Co. Med,QGMD,Qatar German For Medical Devices,QSE,stock,Distribution Services,Medical Distributors,,name_mismatch
QHE,LSE,Quantum Helium Limited,QHE,Quantum Helium Limited,LSE,stock,Energy Minerals,Integrated Oil,Energy,accept
QNB,ASX,QNB FINANCE LTD,,,,,,,,no_tradingview_match
QNS,SGX,SouthernAlliance,QNS,Southern Alliance Mining Ltd.,SGX,stock,Non-Energy Minerals,Steel,,name_mismatch
QS9,SGX,G Invacom,QS9,Global Invacom Group Ltd.,SGX,stock,Electronic Technology,Telecommunications Equipment,,name_mismatch
QSYS,STO,Qualisys Holding,QSYS,Qualisys Holding AB,OMXSTO,stock,Consumer Durables,Electronics/Appliances,Consumer Discretionary,accept
QUADPRO,NSE_IN,Quadpro Ites Limited,QUADPRO,Quadpro ITeS Ltd.,NSE,stock,Commercial Services,Miscellaneous Commercial Services,,unsupported_sector
QUBE,LSE,Quantum Base Holdings PLC,QUBE,Quantum Base Holdings Plc,LSE,stock,Miscellaneous,Miscellaneous,,unsupported_sector
QVQP3,B3,524 PARTICIPACOES S.A.,QVQP3,524 Participacoes SA,BMFBOVESPA,stock,Finance,Financial Conglomerates,,unsupported_sector
R.P,TSXV,Rockport Capital Corp.,R.P,Rockport Capital Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
R3NK,XETRA,RENK GROUP AG,R3NK,RENK Group AG,XETR,stock,Electronic Technology,Aerospace & Defense,,name_mismatch
RA2,ASX,RESIMAC PREMIER SERIES 2020-1,,,,,,,,no_tradingview_match
RA3,ASX,RESIMAC SERIES 2024-1NC,,,,,,,,no_tradingview_match
RAC.P,TSXV,Riverwalk Acquisition Corp.,RAC.P,Riverwalk Acquisition Corp.,TSXV,stock,Miscellaneous,Investment Trusts/Mutual Funds,,unsupported_sector
RAMHA,ASX,RAMHA,,,,,,,,no_tradingview_match
RAMSH,STO,Ramlosa Shipping Ab,,,,,,,,no_tradingview_match
RAYG-M,TASE,Ray Tlv Group Ltd,RAYG-M,RAY TLV GROUP LTD,TASE,stock,Commercial Services,Miscellaneous Commercial Services,,unsupported_sector
RCFX,LSE,RC Fornax Plc,RCFX,RC Fornax plc,LSE,stock,Industrial Services,Engineering & Construction,Industrials,accept
RCGH,LSE,RC365 Holding PLC,RCGH,RC365 Holding PLC,LSE,stock,Technology Services,Information Technology Services,Information Technology,accept
RCHM,NEO,CIE FINANCIERE RICHEMONT AG CDR (CAD Hedged),RCHM,COMPAGNIE FINANCIERE RICHEMONT SA Sponsored Canadian Depository Receipt Hedged Reg S,NEO,dr,Consumer Durables,Other Consumer Specialties,,asset_type_mismatch
RCR-P,TSXV,Canna 8 Investment Trust,RCR.P,Canna 8 Investment Trust,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
RCU,SGX,Assurance HC,RCU,Assurance Healthcare Limited,SGX,stock,Technology Services,Information Technology Services,,name_mismatch
RCVR,XETRA,SMG EUROPEAN RECOV.  EO 1,,,,,,,,no_tradingview_match
RE4,SGX,Geo Energy Res,RE4,Geo Energy Resources Ltd.,SGX,stock,Energy Minerals,Coal,,name_mismatch
REBL.P,TSXV,Genesis Acquisition Corp.,REBL.P,Genesis Acquisition Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
REDC,LSE,Red Capital PLC,REDC,Red Capital PLC,LSE,stock,Finance,Financial Conglomerates,,unsupported_sector
REDS,STO,Redsense Medical AB,,,,,,,,no_tradingview_match
REFC4,B3,REFINADORA CATARINENSE S.A.,,,,,,,,no_tradingview_match
REFINE,STO,Refine Group AB,REFINE,Refine Group AB,OMXSTO,stock,Retail Trade,Internet Retail,Consumer Discretionary,accept
RENT.P,TSXV,Shine Box Capital Corp.,,,,,,,,no_tradingview_match
REVV,TSXV,ReVolve Renewable Power Corp.,,,,,,,,no_tradingview_match
RFAG3,B3,REDE FEDERAL ARMAZENS GERAIS FERROV. S/A,,,,,,,,no_tradingview_match
RG1,ASX,REGAL PARTNERS GLOBAL INVESTMENTS LIMITED,RG1,Regal Partners Global Investments Limited,ASX,fund,Miscellaneous,Investment Trusts/Mutual Funds,,asset_type_mismatch
RG8,ASX,REGAL ASIAN INVESTMENTS LIMITED,RG8,Regal Asian Investments Limited,ASX,fund,Miscellaneous,Investment Trusts/Mutual Funds,,asset_type_mismatch
RHED4,B3,RHEDE TECNOLOGIA S.A.,,,,,,,,no_tradingview_match
RHK,XETRA,RHOEN-KLINIKUM O.N.,RHK,RHON-KLINIKUM AG,XETR,stock,Health Services,Hospital/Nursing Management,,name_mismatch
RHM,XETRA,RHEINMETALL AG,RHM,Rheinmetall AG,XETR,stock,Electronic Technology,Aerospace & Defense,Industrials,accept
RIBC8,B3,RIBEIRO CORDEIRO IND E COMERCIOS.A.,,,,,,,,no_tradingview_match
RIOS3,B3,RIO ALTO ENERGIAS RENOVÁVEIS S.A.,,,,,,,,no_tradingview_match
RIVA3,B3,RIVA 9 EMPREENDIMENTOS IMOBILIÁRIOS S.A.,,,,,,,,no_tradingview_match
RJSA3,B3,RJS S.A.,,,,,,,,no_tradingview_match
RKW,LSE,Rockwood Realisation PLC,RKW,Rockwood Strategic Plc Registered,LSE,fund,Miscellaneous,Investment Trusts/Mutual Funds,,asset_type_mismatch
RME,TSXV,Roland Minerals Enterprises Corp.,RME,Roland Mineral Enterprises Corp.,TSXV,stock,Non-Energy Minerals,Other Metals/Minerals,,name_mismatch
RMII,LSE,RM Infrastructure Income PLC,RMII,RM Infrastructure Income PLC GBP,LSE,fund,Miscellaneous,Investment Trusts/Mutual Funds,,asset_type_mismatch
RMON,TASE,Rimon Consulting & Management Services Ltd,RMON,Rimon Consulting & Management Services Ltd.,TASE,stock,Industrial Services,Engineering & Construction,Industrials,accept
RNAM,NASDAQ,"Avidity Biosciences, Inc",,,,,,,,no_tradingview_match
RNCH,TSXV,Ranchero Gold Corp.,RNCH,Ranchero Gold Corp,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
RNPT4,B3,RENNER PARTICIPACOES S.A.,,,,,,,,no_tradingview_match
ROCH,NEO,ROCHE HOLDING AG CDR (CAD Hedged),ROCH,Roche Holding Ltd Sponsored Canadian Depository Receipt Hedged Reg S,NEO,dr,Health Technology,Pharmaceuticals: Major,,asset_type_mismatch
ROKO-B,STO,Röko,ROKO_B,Roko AB Class B,OMXSTO,stock,Finance,Financial Conglomerates,,name_mismatch
ROOS12,B3,ROOSTER S.A. INDUSTRIA DE EQUIPAMENTOS,,,,,,,,no_tradingview_match
ROSH.P,TSXV,Roshni Capital Inc.,ROSH.P,Roshni Capital Inc,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
RPI,LSE,Raspberry Pi Holdings PLC,RPI,Raspberry PI Holdings plc,LSE,stock,Electronic Technology,Computer Processing Hardware,Information Technology,accept
RPOL,TASE,RP Optical Lab Ltd,RPOL,RP Optical Lab Ltd.,TASE,stock,Electronic Technology,Electronic Components,Information Technology,accept
RPR,TSX,Ravelin Properties REIT,,,,,,,,no_tradingview_match
RQ1,SGX,Overseas Edu,RQ1,Overseas Education Ltd.,SGX,stock,Consumer Services,Other Consumer Services,,name_mismatch
RRCC.P,TSXV,Raging Rhino Capital Corp.,RRCC.P,Raging Rhino Capital Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
RS1,LSE,RS GROUP PLC,RS1,RS Group PLC,LSE,stock,Distribution Services,Wholesale Distributors,,name_mismatch
RSAN3,B3,CIA RIOGRANDENSE DE SANEAMENTO,,,,,,,,no_tradingview_match
RSAN4,B3,CIA RIOGRANDENSE DE SANEAMENTO,,,,,,,,no_tradingview_match
RSC.P,TSXV,Rockmount Capital Corporation,RSC.P,Rockmount Capital Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
RTLS,TASE,Retailors Ltd,RTLS,Retailors Ltd,TASE,stock,Distribution Services,Wholesale Distributors,Industrials,accept
RUCC.P,TSXV,Rupert's Crossing Capital Inc.,RUCC.P,Rupert's Crossing Capital Inc,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
RUSTA,STO,Rusta AB (publ),RUSTA,Rusta AB,OMXSTO,stock,Retail Trade,Specialty Stores,Consumer Discretionary,accept
RVC.P,TSXV,Ronin Ventures Corp.,RVC.P,Ronin Ventures Corp. Class A,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
RVEE3,B3,REVEE S.A.,RVEE3,Revee SA,BMFBOVESPA,stock,Miscellaneous,Miscellaneous,,unsupported_sector
RVRG,LSE,River Global Plc,RVRG,River Global PLC Class A,LSE,stock,Finance,Investment Managers,Financials,accept
RXS,SGX,PacificRadiance,RXS,Pacific Radiance Ltd,SGX,stock,Transportation,Marine Shipping,,name_mismatch
RY8,XETRA,ROY ASSET HLDG INH O.N.,,,,,,,,no_tradingview_match
RZL,TSXV,RZOLV Technologies Inc.,RZL,RZOLV Technologies Inc.,TSXV,stock,Commercial Services,Miscellaneous Commercial Services,,unsupported_sector
S19,SGX,SingShipping,S19,Singapore Shipping Corporation Limited,SGX,stock,Transportation,Marine Shipping,,name_mismatch
S23,SGX,Spura Finance,S23,Singapura Finance Ltd,SGX,stock,Finance,Major Banks,,name_mismatch
S35,SGX,Sing Inv & Fin,S35,Sing Investments & Finance Limited,SGX,stock,Finance,Finance/Rental/Leasing,,name_mismatch
S3N,SGX,GRC,S3N,Global Resource Construction Ltd.,SGX,stock,Finance,Real Estate Development,,name_mismatch
S41,SGX,Hong Leong Fin,S41,Hong Leong Finance Limited,SGX,stock,Finance,Regional Banks,,name_mismatch
S56,SGX,SamuderaShipping,S56,Samudera Shipping Line Ltd,SGX,stock,Transportation,Marine Shipping,,name_mismatch
S7OU,SGX,Asian Pay Tv Tr,S7OU,Asian Pay Television Trust,SGX,stock,Consumer Services,Cable/Satellite TV,,name_mismatch
S99,HNX,SCI JSC,S99,SCI JSC,HNX,stock,Industrial Services,Engineering & Construction,Industrials,accept
SAAS,LSE,Microlise Group PLC,SAAS,Microlise Group plc,LSE,stock,Technology Services,Packaged Software,Information Technology,accept
SAC.P,TSXV,Savanna Capital Corp.,SAC.P,Savanna Capital Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
SAFETY-B,STO,mySafety Group B,SAFETY_B,mySafety Group AB Class B,OMXSTO,stock,Technology Services,Information Technology Services,Information Technology,accept
SAIFL,NSE_IN,Sameera Agro And Infra Limited,SAIFL,Sameera Agro and Infra Limited,NSE,stock,Finance,Financial Conglomerates,,unsupported_sector
SALT,LSE,MicroSalt PLC,SALT,MicroSalt plc,LSE,stock,Process Industries,Chemicals: Specialty,Materials,accept
SANB,LSE,SANTANDER UK 8 5/8% NON-CUM STLG PRF,,,,,,,,no_tradingview_match
SANY6,B3,SANYO DA AMAZONIA S.A.,,,,,,,,no_tradingview_match
SAPG,NEO,SAP SE CDR (CAD Hedged),SAPG,SAP SE Sponsored Canadian Depository Receipt Hedged Reg S,NEO,dr,Technology Services,Packaged Software,,asset_type_mismatch
SARS,STO,SARSYS,,,,,,,,no_tradingview_match
SAWC.P,TSXV,Sayward Capital Corp.,SAWC.P,Sayward Capital Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
SB2,ASX,SALTER BROTHERS EMERGING COMPANIES LIMITED,SB2,Salter Brothers Emerging Companies Ltd.,ASX,stock,Finance,Financial Conglomerates,,unsupported_sector
SBEL.P,TSXV,Sanibel Ventures Corp.,,,,,,,,no_tradingview_match
SBEN,TASE,Shikun & Binui Energy Ltd,SBEN,SHIKUN & BINUI ENERGY LTD,TASE,stock,Industrial Services,Engineering & Construction,Industrials,accept
SBIA,LSE,STATE BANK OF INDIA GDR (EACH REPR 10 SHS INR1)(144A),SBIA,State Bank of India Sponsored GDR 144A,LSE,dr,Finance,Regional Banks,,asset_type_mismatch
SBSA,LSE,Skipton Building Society 8.5% PIBS,,,,,,,,no_tradingview_match
SC1,ASX,"SHINHAN CARD CO., LTD.",,,,,,,,no_tradingview_match
SCDX,TASE,Scodix Ltd,SCDX,Scodix Ltd.,TASE,stock,Producer Manufacturing,Industrial Machinery,Industrials,accept
SD5,HNX,Song Da No. 5 JSC,SD5,Song Da 5 Joint stock company,HNX,stock,Industrial Services,Engineering & Construction,,name_mismatch
SD9,HNX,Song Da No. 9 JSC,SD9,Song Da No 9 JSC,HNX,stock,Industrial Services,Engineering & Construction,Industrials,accept
SDCI.P,TSXV,St. Davids Capital Inc.,,,,,,,,no_tradingview_match
SDIC,LSE,SDIC Power Holdings Co Ltd GDR - Reg S,,,,,,,,no_tradingview_match
SDRM3,B3,CIA SIDERURGICA DA AMAZONIA - SIDERAMA,,,,,,,,no_tradingview_match
SDRM6,B3,CIA SIDERURGICA DA AMAZONIA - SIDERAMA,,,,,,,,no_tradingview_match
SECL,NSE_IN,Salasar Exteriors and Contour Limited,,,,,,,,no_tradingview_match
SEGN,TSXV,Seegnal Inc.,SEGN,Seegnal Inc.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
SELK,LSE,Selkirk Group PLC,SELK,Selkirk Group Plc,LSE,stock,Finance,Financial Conglomerates,,unsupported_sector
SERIND,BSE_IN,SER Industries Ltd,,,,,,,,no_tradingview_match
SET,ASX,SOLARIS AUSTRALIAN EQUITY INCOME PLUS LIMITED,SET,Solaris Australian Equity Income Plus Ltd.,ASX,stock,Finance,Financial Conglomerates,,unsupported_sector
SEVN.P,TSXV,Seven Oaks Capital Corp.,SEVN.P,Seven Oaks Capital Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
SFAB,STO,Solid FAB,SFAB,Solid Forsakringsaktiebolag,OMXSTO,stock,Finance,Multi-Line Insurance,,name_mismatch
SFML,NSE_IN,Supreme Facility Management Limited,SFML,Supreme Facility Management Limited,NSE,stock,Commercial Services,Miscellaneous Commercial Services,,unsupported_sector
SFRN,TASE,Sufrin Holdings Ltd,SFRN,Sufrin Holdings LTD,TASE,stock,Finance,Real Estate Development,Real Estate,accept
SFTB,NEO,SOFTBANK GROUP CORP CDR (CAD Hedged),SFTB,SoftBank Group Corp. Sponsored Canadian Depository Receipt Hedged Reg S,NEO,dr,Communications,Specialty Telecommunications,,asset_type_mismatch
SFV,ASX,SANTOS FINANCE LIMITED,,,,,,,,no_tradingview_match
SGG,STO,Sensys Gatso Group AB,SGG,Sensys Gatso Group AB,OMXSTO,stock,Electronic Technology,Electronic Equipment/Instruments,Information Technology,accept
SGL0,XETRA,SGL CARBON SE O.N. NEUE,SGL0,SGL Carbon SE TEMP,XETR,stock,Process Industries,Industrial Specialties,,name_mismatch
SHAW,LSE,Shawbrook Group PLC,SHAW,Shawbrook Group Plc,LSE,stock,Finance,Savings Banks,Financials,accept
SHK.P,TSXV,Sparrowhawk Opportunity Corp.,SHK.P,Sparrowhawk Opportunity Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
SHLL.P,TSXV,Shellron Capital Ltd.,SHLL.P,Shellron Capital Ltd.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
SHMM,TASE,Shamaym Improve Ltd,SHMM,SHAMAYM IMPROVE LTD,TASE,stock,Technology Services,Packaged Software,Information Technology,accept
SHS,HNX,Công ty Cổ phần chứng khoán Sài Gòn - Hà Nội,SHS,Saigon - Hanoi Securities JSC,HNX,stock,Finance,Investment Banks/Brokers,,name_mismatch
SHZ,ASX,SHINHAN BANK.,,,,,,,,no_tradingview_match
SIBEK,STO,SIBEK,SIBEK,Sibek AB,OMXSTO,stock,Commercial Services,Miscellaneous Commercial Services,,unsupported_sector
SILO3,B3,CIA DE ARMAZENS E SILOS DO EST MG-CASEMG,,,,,,,,no_tradingview_match
SILO4,B3,CIA DE ARMAZENS E SILOS DO EST MG-CASEMG,,,,,,,,no_tradingview_match
SIM,XETRA,SIMONA AG O.N.,,,,,,,,no_tradingview_match
SIRM,XETRA,"SIRMA GROUP HOLD. EO 0,51",SIRM,Sirma Group Holding JSC,XETR,stock,Distribution Services,Electronics Distributors,,name_mismatch
SIVI,STO,Siljansvik AB (publ),SIVI,Siljansvik AB,OMXSTO,stock,Utilities,Electric Utilities,Utilities,accept
SJ1,HNX,Hung Hau Agricultural Corp,SJ1,Hung Hau Agricultural Corp.,HNX,stock,Process Industries,Agricultural Commodities/Milling,Consumer Staples,accept
SJCORP,BSE_IN,SJ Corporation Ltd,SJCORP,SJ Corporation Limited,BSE,stock,Consumer Durables,Other Consumer Specialties,,name_mismatch
SJE,HNX,Song Da N011 JSC,SJE,Song Da No 11 JSC,HNX,stock,Industrial Services,Engineering & Construction,Industrials,accept
SKA,LSE,Shuka Minerals Plc,SKA,Shuka Minerals PLC,LSE,stock,Non-Energy Minerals,Other Metals/Minerals,Materials,accept
SKL,LSE,Skillcast Group PLC,SKL,Skillcast Group Plc,LSE,stock,Commercial Services,Miscellaneous Commercial Services,,unsupported_sector
SKOLON,STO,Skolon AB,SKOLON,Skolon AB,OMXSTO,stock,Technology Services,Packaged Software,Information Technology,accept
SLEEP,STO,Sleep Cycle AB,SLEEP,Sleep Cycle AB,OMXSTO,stock,Technology Services,Packaged Software,Information Technology,accept
SLG-B,STO,Safe Lane Gaming B,,,,,,,,no_tradingview_match
SLP-B,STO,Swedish Logistic Property AB Series B,SLP_B,Swedish Logistic Property AB Class B,OMXSTO,stock,Transportation,Air Freight/Couriers,Industrials,accept
SLRM,TASE,Solrom Holdings Ltd,SLRM,Solrom Holdings Ltd,TASE,stock,Technology Services,Information Technology Services,Information Technology,accept
SLT,TSX,Saltire Capital Ltd.,SLT,Saltire Capital Ltd. Class A,TSX,stock,Finance,Financial Conglomerates,,unsupported_sector
SLX.P,TSXV,Searchlight Innovations Inc.,SLX.P,Searchlight Innovations Inc,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
SMAG,TASE,Smart Agro LP,SMAG,Smart Agro - Limited Partnership,TASE,stock,Commercial Services,Miscellaneous Commercial Services,,unsupported_sector
SMNS,TSX,Siemens CDR (CAD Hedged),SMNS,Siemens AG CAD Hedged CIBC CDR,TSX,dr,Producer Manufacturing,Industrial Machinery,,asset_type_mismatch
SNY,TSX,Sanofi CDR (CAD Hedged),SNY,Sanofi SA Shs Unsponsored Canadian Depository Receipt Hedged Reg S,TSX,dr,Health Technology,Pharmaceuticals: Major,,asset_type_mismatch
SODER,STO,Soder Sportfiske AB,SODER,Soder Sportfiske AB,OMXSTO,stock,Retail Trade,Specialty Stores,Consumer Discretionary,accept
SOFW,TASE,Sofwave Medical Ltd,SOFW,Sofwave Medical Ltd.,TASE,stock,Health Technology,Medical Specialties,Health Care,accept
SOJE,NYSE,Southern Company (The) Series 2,,,,,,,,no_tradingview_match
SOLI.P,TSXV,Solid Impact Investments Corp.,SOLI.P,Solid Impact Investments Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
SOO.P,TSXV,Spectre Capital Corp.,SOO.P,Spectre Capital Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
SPAC,TSX,Mercer Park Opportunities Corp.,,,,,,,,no_tradingview_match
SPAC-U,TSX,Mercer Park Opportunities Corp Ordinary Shares - Class A (Restricted Voting,SPAC.U,Mercer Park Opportunities Corp. Restricted Voting Shares Class A,TSX,stock,Finance,Financial Conglomerates,,unsupported_sector
SPCI6,B3,SOCIEDADE DE PARTICIP. CIMENTEIRAS S.A.,,,,,,,,no_tradingview_match
SPCR3,B3,SPE CRISTINA S.A.,,,,,,,,no_tradingview_match
SPLTN,STO,Spiltan Invest,,,,,,,,no_tradingview_match
SPMU,LSE,Spiritus Mundi PLC,SPMU,Spiritus Mundi PLC,LSE,stock,Finance,Financial Conglomerates,,unsupported_sector
SPOTR,STO,Spotr Group AB,SPOTR,Spotr Group AB,OMXSTO,stock,Technology Services,Packaged Software,Information Technology,accept
SPRO.P,TSXV,Sprock-It Acquisitions Ltd.,,,,,,,,no_tradingview_match
SPSA.P,TSXV,SP Strategic Acquisition Corp.,SPSA.P,SP Strategic Acquisition Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
SPT6,XETRA,Beta Systems Software AG,,,,,,,,no_tradingview_match
SQL,XETRA,MATADOR SECONDARY PR.SF 1,SQL,Matador Secondary Private Equity AG,XETR,stock,Finance,Investment Managers,,name_mismatch
SRQ,TSXV,Sonoma Resources Inc.,SRQ,SRQ Resources Inc.,TSXV,stock,Non-Energy Minerals,Other Metals/Minerals,,name_mismatch
SRVGY,BIST,SERVET GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,SRVGY,Servet Gayrimenkul Yatirim Ortakligi AS,BIST,stock,Finance,Real Estate Investment Trusts,Real Estate,accept
SSIT,LSE,Seraphim Space Investment Trust PLC,SSIT,Seraphim Space Investment Trust Plc,LSE,fund,Miscellaneous,Investment Trusts/Mutual Funds,,asset_type_mismatch
SSS.P,TSXV,Samurai Capital Corp.,,,,,,,,no_tradingview_match
SSSS.P,TSXV,Shooting Star Acquisition Corp.,SSSS.P,Shooting Star Acquisition Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
SSX,TSXV,Sleeping Giant Capital Corp.,SSX,Sleeping Giant Capital Corp.,TSXV,stock,Finance,Financial Conglomerates,,unsupported_sector
STAL6,B3,SETAL TELECOM S.A.,,,,,,,,no_tradingview_match
STOK3,B3,ESTOK COMERCIO E REPRESENTACOES S.A.,,,,,,,,no_tradingview_match
STOR-B,STO,Storskogen Group AB Series B,STOR_B,Storskogen Group AB Class B,OMXSTO,stock,Finance,Financial Conglomerates,,name_mismatch
SUBGEN,STO,Subgen AI,SUBGEN,Subgen AI AB,OMXSTO,stock,Health Technology,Medical Specialties,Health Care,accept
SUGP,NASDAQ,SU Group Holdings Limited Ordinary Shares,SUGP,SU Group Holdings Ltd Class A,NASDAQ,stock,Commercial Services,Miscellaneous Commercial Services,,name_mismatch
SULG3,B3,COMPANHIA DE GÁS DO ESTADO DO RIO GRANDE DO SUL,,,,,,,,no_tradingview_match
SURAJINDPP,BSE_IN,Suraj Industries Ltd,SURAJINDPP,Suraj Industries Limited TEMP,BSE,stock,,,,unsupported_sector
SURF-UN,TSXV,Starlight U.S. Residential Fund (Multi-Family) Investment LP,SURF.UN,Starlight U.S. Residential Fund (Multi-Family) Investment LP Class A,TSXV,fund,Miscellaneous,Investment Trusts/Mutual Funds,,asset_type_mismatch
SUUMAYA,BSE_IN,Suumaya Corporation Ltd,SUUMAYA,Suumaya Corporation Limited,BSE,stock,Commercial Services,Miscellaneous Commercial Services,,unsupported_sector
SVCT,LSE,Seneca Growth Capital VCT plc,SVCT,Seneca Growth Capital VCT plc Class B,LSE,fund,Finance,Investment Managers,,asset_type_mismatch
SVEAF,STO,Sveafastigheter,SVEAF,Sveafastigheter AB,OMXSTO,stock,Finance,Real Estate Development,Real Estate,accept
SVN,HNX,Vexilla Viet Nam Group JSC,SVN,Vexilla Viet Nam Group JSC,HNX,stock,Distribution Services,Wholesale Distributors,Industrials,accept
SVNS,LSE,Solvonis Therapeutics plc,SVNS,Solvonis Therapeutics Plc,LSE,stock,Producer Manufacturing,Miscellaneous Manufacturing,Industrials,accept
SVPH7,B3,SALVADOR PRAIA HOTEL S.A.,,,,,,,,no_tradingview_match
SYNACT,STO,SynAct Pharma AB,SYNACT,SynAct Pharma AB,OMXSTO,stock,Health Technology,Pharmaceuticals: Major,Health Care,accept
SYNSAM,STO,Synsam AB,SYNSAM,Synsam AB,OMXSTO,stock,Retail Trade,Specialty Stores,Consumer Discretionary,accept
SZ50,XETRA,Lübke Kelber AG,SZ50,Luebke Kelber AG,XETR,stock,Finance,Real Estate Development,,name_mismatch
SZB,HNX,Sonadezi Long Binh Share Holding Co,SZB,Sonadezi Long Binh Shareholding Co.,HNX,stock,Finance,Real Estate Development,Real Estate,accept
SZU,XETRA,SUEDZUCKER AG  O.N.,SZU,Suedzucker AG,XETR,stock,Consumer Non-Durables,Food: Specialty/Candy,Consumer Staples,accept
T12,SGX,Tat Seng Pkg,T12,Tat Seng Packaging Group Ltd,SGX,stock,Process Industries,Containers/Packaging,,name_mismatch
T14,SGX,TJ DaRenTang USD,T14,Tianjin Pharmaceutical Da Ren Tang Group Corporation Limited Class S,SGX,stock,Health Technology,Pharmaceuticals: Major,,name_mismatch
T2G,XETRA,TRADEGATE AG WERTPAPIERHANDELSBANK O.N.,,,,,,,,no_tradingview_match
