ticker,exchange,name,tv_symbol,tv_name,tv_exchange,tv_type,tv_isin,tv_sector,tv_industry,sector_update,decision
DAQ.P,TSXV,Dominus Acquisition Corp.,DAQ.P,Dominus Acquisitions Corp.,TSXV,stock,CA25756D1042,Finance,Financial Conglomerates,,name_mismatch
DASS3,B3,DASS NORDESTE CALÇADOS E ARTIGOS ESPORTIVOS SA,,,,,,,,,no_tradingview_match
DAY,TSX,"Dayforce, Inc.",,,,,,,,,no_tradingview_match
DBAA,XETRA,DT.BETEILIG.AG NA NEUE,DBAA,Deutsche Beteiligungs AG,XETR,stock,DE000A41YCP3,Finance,Investment Managers,Financials,accept
DGL.P,TSXV,DGL Investments No. 1 Inc.,DGL.P,"DGL Investments No. 1, Inc.",TSXV,stock,CA25240Y1025,Finance,Financial Conglomerates,,unsupported_sector
DHE0,XETRA,DELIVERY HERO SE NEUE,DHE0,Delivery Hero SE TEMP,XETR,stock,DE000A0STS84,Transportation,Air Freight/Couriers,Industrials,accept
DHP,HNX,Hai Phong Elec,DHP,Hai Phong Electrical Mechanical JSC,HNX,stock,VN000000DHP1,Consumer Durables,Electronics/Appliances,Consumer Discretionary,accept
DICOT,STO,Dicot AB,DICOT,Dicot Pharma AB,OMXSTO,stock,SE0011178458,Health Technology,Pharmaceuticals: Major,Health Care,accept
DL1,HNX,Alpha Seven Group JSC,DL1,Alpha Seven Group Joint Stock Co,HNX,stock,VN000000DL14,Distribution Services,Wholesale Distributors,Industrials,accept
DM0,SGX,PSC Corporation,DM0,PSC Corporation Ltd,SGX,stock,SG1V81937806,Consumer Non-Durables,Household/Personal Care,Consumer Staples,accept
DMN,ASX,DOMINION INVESTMENT GROUP LIMITED,,,,,,,,,no_tradingview_match
DNEN3B,B3,DINAMICA ENERGIA S.A.,,,,,,,,,no_tradingview_match
DNTL,TSX,dentalcorp Holdings Ltd.,,,,,,,,,no_tradingview_match
DPF,TSXV,Dr. Phone Fix Canada Corporation,DPF,Dr. Phone Fix Canada Corporation,TSXV,stock,CA26138G1046,Finance,Financial Conglomerates,,unsupported_sector
DPSCLTD,NSE_IN,DPSC Limited,DPSCLTD,India Power Corp. Ltd.,NSE,stock,INE360C01024,Utilities,Electric Utilities,Utilities,accept
DRAX.P,TSXV,Draxos Capital Corp.,DRAX.P,Draxos Capital Corp.,TSXV,stock,CA26150W1023,Finance,Financial Conglomerates,,unsupported_sector
DRSCARGO,NSE_IN,DRS Cargo Movers Limited,DRSCARGO,DRS Cargo Movers Pvt Ltd.,NSE,stock,INE0QZM01018,,,,unsupported_sector
DRSH,TASE,Dorsel Holdings Ltd,,,,,,,,,no_tradingview_match
DS3,HNX,Riverway Management JSC No3,DS3,DS3 Joint Stock Company,HNX,stock,VN000000DS33,Transportation,Marine Shipping,Industrials,accept
DSW,LSE,DSW Capital PLC,DSW,DSW Capital Plc,LSE,stock,GB00BNG9H550,Miscellaneous,Investment Trusts/Mutual Funds,,unsupported_sector
DTEN3,B3,DETEN QUIMICA S.A.,,,,,,,,,no_tradingview_match
DTEN6,B3,DETEN QUIMICA S.A.,,,,,,,,,no_tradingview_match
DTOL,TSX,D2L Inc.,DTOL,"D2L, Inc.",TSX,stock,CA23344V1085,Technology Services,Packaged Software,Information Technology,accept
DUE,XETRA,DUERR AG O.N.,DUE,Durr AG,XETR,stock,DE0005565204,Producer Manufacturing,Industrial Machinery,Industrials,accept
DUNYH,BIST,DÜNYA HOLDİNG A.Ş.,DUNYH,Dunya Holding Anonim Sirketi,BIST,stock,TRASELGD91A6,Consumer Non-Durables,Food: Specialty/Candy,Consumer Staples,accept
DVNO,LSE,Develop North PLC,DVNO,Develop North PLC,LSE,fund,GB00BD0ND667,Miscellaneous,Investment Trusts/Mutual Funds,,asset_type_mismatch
DVX.P,TSXV,Drummond Ventures Corp.,,,,,,,,,no_tradingview_match
DXA,ASX,CAISSE FRANCAISE DE FINANCEMENT LOCAL,,,,,,,,,no_tradingview_match
DXXI3,B3,DUXXI IMOBILIÁRIA S.A.,,,,,,,,,no_tradingview_match
E20,XETRA,"ECHOSTAR CORP. A DL -,001",E20,EchoStar Corporation Class A,XETR,stock,US2787681061,Communications,Specialty Telecommunications,Communication Services,accept
E27,SGX,The Place Hldg,E27,Place Holdings Limited,SGX,stock,SG1Q02920318,Commercial Services,Miscellaneous Commercial Services,Industrials,accept
E3XT3,B3,IMIFARMA PRODUTOS FARMACEUTICOS E COSMETICOS SA,,,,,,,,,no_tradingview_match
E8X,XETRA,ELEXXION AG,,,,,,,,,no_tradingview_match
E9L,SGX,Joyas Intl,E9L,Joyas International Holdings Limited,SGX,stock,BMG518851461,Finance,Finance/Rental/Leasing,Financials,accept
EBTL3,B3,EMBRATEL - EMPR.BRASILEIRA DE TELEC S.A.,,,,,,,,,no_tradingview_match
EC3S3,B3,ENERGETICA CORUMBA III S.A.,,,,,,,,,no_tradingview_match
EC3S4,B3,ENERGETICA CORUMBA III S.A.,,,,,,,,,no_tradingview_match
ECAP.P,TSXV,Endurance Capital Corp.,ECAP.P,Endurance Capital Corp,TSXV,stock,CA29290G1028,Finance,Financial Conglomerates,,unsupported_sector
ECCF.P,TSXV,ECC Ventures 4 Corp.,ECCF.P,ECC Ventures 4 Corp.,TSXV,stock,CA2682751045,Finance,Financial Conglomerates,,unsupported_sector
ECCS.P,TSXV,ECC Ventures 6 Corp.,ECCS.P,ECC Ventures 6 Corp.,TSXV,stock,CA26827M1077,Finance,Financial Conglomerates,,unsupported_sector
ECCV.P,TSXV,ECC Ventures 5 Corp.,ECCV.P,ECC Ventures 5 Corp.,TSXV,stock,CA2682741079,Finance,Financial Conglomerates,,unsupported_sector
ECNR,TASE,Econergy Renewable Energy Ltd,ECNR,Econergy Ltd,TASE,stock,IL0011783342,Utilities,Alternative Power Generation,Utilities,accept
EEL,ASX,Enrg Elements Ltd,,,,,,,,,no_tradingview_match
EESG3,B3,ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.,,,,,,,,,no_tradingview_match
EESH.P,TSXV,Aneesh Capital Corp.,EESH.P,Aneesh Capital Corp,TSXV,stock,CA0345821064,Finance,Financial Conglomerates,,unsupported_sector
EFF0,XETRA,DT.EFF.U.WECH.-BET.G.,EFF0,Deutsche Effecten- und Wechsel-Beteiligungsgesellschaft AG,XETR,stock,DE000A41YCR9,Finance,Financial Conglomerates,,unsupported_sector
EGCE3,B3,ENERGISA GERACAO CENTRAIS EOLICAS RN S.A.,,,,,,,,,no_tradingview_match
EIRE-P,TSXV,Monaghan Capital Fund Ltd.,EIRE.P,Monaghan Capital Fund Ltd,TSXV,stock,CA6090021008,Finance,Financial Conglomerates,,unsupported_sector
ELBR4,B3,ELEBRA S/A ELETRONICA BRASILEIRA,,,,,,,,,no_tradingview_match
ELL,TSXV,Everybody Loves Languages Corp.,,,,,,,,,no_tradingview_match
EMBP3,B3,EMBRAPAR PARTICIPACOES S.A.,,,,,,,,,no_tradingview_match
EMBP4,B3,EMBRAPAR PARTICIPACOES S.A.,,,,,,,,,no_tradingview_match
EMS,ASX,Eastern Metals Ltd,,,,,,,,,no_tradingview_match
ENAC3,B3,CIA ARMAZENS GERAIS ENTREPOSTOS DO ACRE,,,,,,,,,no_tradingview_match
ENGCON-B,STO,engcon AB Cl B,ENGCON_B,engcon AB Class B,OMXSTO,stock,SE0017769847,Producer Manufacturing,Trucks/Construction/Farm Machinery,Industrials,accept
ENRAD,STO,Enrad AB,,,,,,,,,no_tradingview_match
EPTR4,B3,EMPR TURISMO DE PERNAMBUCO S.A. -EMPETUR,,,,,,,,,no_tradingview_match
ER0,SGX,KSH,ER0,KSH Holdings Limited,SGX,stock,SG1W44939146,Industrial Services,Engineering & Construction,Industrials,accept
ERE-UN,TSX,European Residential Real Estate Investment Trust,,,,,,,,,no_tradingview_match
ESBL,TSXV,Eshbal Functional Food Inc.,ESBL,Eshbal Functional Food Inc.,TSXV,stock,CA2959181066,Finance,Financial Conglomerates,,unsupported_sector
ESCT,LSE,The European Smaller Companies Trust PLC,ESCT,European Smaller Companies Trust PLC,LSE,fund,GB00BMCF8689,Miscellaneous,Investment Trusts/Mutual Funds,,asset_type_mismatch
ESGS3,B3,COMPANHIA DE GAS DO ESPIRITO SANTO - ES GAS,,,,,,,,,no_tradingview_match
ESGS4,B3,COMPANHIA DE GAS DO ESPIRITO SANTO - ES GAS,,,,,,,,,no_tradingview_match
ESOZ,LSE,EPE Special Opportunities Ltd. ZDP,,,,,,,,,no_tradingview_match
ESPN,TSXV,Hispania Resources Inc.,ESPN,Hispania Resources Inc,TSXV,stock,CA43359H1091,Finance,Financial Conglomerates,,unsupported_sector
ESSD3,B3,ENERGISA SUL-SUDESTE DISTRIBUIDORA DE ENERGIA S.A.,,,,,,,,,no_tradingview_match
ESSE5,B3,ESSENCIA AGROPECUARIA S.A.,,,,,,,,,no_tradingview_match
ESXR,TSXV,Essex Resources Corp.,ESXR,Essex Resources Corp.,TSXV,stock,CA2971901004,Finance,Financial Conglomerates,,unsupported_sector
ETGA,TASE,Etga Group Ltd,ETGA,ETGA GROUP LTD,TASE,stock,IL0011761140,Transportation,Air Freight/Couriers,Industrials,accept
ETGO3,B3,EMPR DE TRANSP URBANO DO EST GOIAS S.A.,,,,,,,,,no_tradingview_match
ETGO4,B3,EMPR DE TRANSP URBANO DO EST GOIAS S.A.,,,,,,,,,no_tradingview_match
ETX,NYSE,Eaton Vance Municipal Income Term Closed Fund,ETX,Eaton Vance Municipal Income 2028 Term Trust,NYSE,fund,US27829U1051,Miscellaneous,Investment Trusts/Mutual Funds,,asset_type_mismatch
EVOC.P,TSXV,Evocati Capital Resources Inc.,EVOC.P,"Evocati Capital Resources, Inc.",TSXV,stock,CA30051W1041,Finance,Financial Conglomerates,,unsupported_sector
F2M,STO,Free2Move Holding,,,,,,,,,no_tradingview_match
F34,SGX,Wilmar Intl,F34,Wilmar International Limited,SGX,stock,SG1T56930848,Process Industries,Agricultural Commodities/Milling,Consumer Staples,accept
F83,SGX,COSCO SHP SG,F83,COSCO Shipping International Singapore Co Ltd,SGX,stock,SG1S76928401,Transportation,Air Freight/Couriers,Industrials,accept
F86,SGX,MYP,F86,MYP Limited,SGX,stock,SG1S80928447,Finance,Real Estate Development,Real Estate,accept
F8DF5,B3,FRIGORIFICO DIAS S/A - FRIGODIAS,,,,,,,,,no_tradingview_match
FABLE,STO,Fable Media Group AB,,,,,,,,,no_tradingview_match
FAEL6,B3,FAE -FERRAGENS E APARELHOS ELETRICOS S.A,,,,,,,,,no_tradingview_match
FAEL7,B3,FAE -FERRAGENS E APARELHOS ELETRICOS S.A,,,,,,,,,no_tradingview_match
FALH,QSE,Faleh,FALH,Al Faleh Educational Holding Co.,QSE,stock,QA0006H60SJ0,Commercial Services,Miscellaneous Commercial Services,,name_mismatch
FEDS,LSE,FEDERAL BANK LD (THE) GDR (EACH REPR 1 ORD) (REGS),,,,,,,,,no_tradingview_match
FEML,LSE,Fidelity Emerging Markets Ord,FEML,Fidelity Emerging Markets Limited Red Pref Shs GBP,LSE,fund,GG00B4L0PD47,Miscellaneous,Investment Trusts/Mutual Funds,,asset_type_mismatch
FFC.P,TSXV,Fife Capital Corp.,FFC.P,Fife Capital Corp.,TSXV,stock,CA31660L1094,Finance,Financial Conglomerates,,unsupported_sector
FGCC.P,TSXV,First and Goal Capital Corp.,,,,,,,,,no_tradingview_match
FGRT5,B3,FRIGORIFICO REDENTOR S.A.,,,,,,,,,no_tradingview_match
FINV.P,TSXV,Faction Investment Group Corp.,FINV.P,Faction Investment Group Corp.,TSXV,stock,CA3030441016,Finance,Financial Conglomerates,,unsupported_sector
FIVD.P,TSXV,5D Acquisition Corp.,FIVD.P,5D Acquisition Corp.,TSXV,stock,CA33830F1036,Finance,Financial Conglomerates,,unsupported_sector
FLMNG,STO,Fleming Properties AB,,,,,,,,,no_tradingview_match
FLYS,TASE,Flying Spark Ltd,,,,,,,,,no_tradingview_match
FMNP3,B3,FIRMINOPOLIS TRANSMISSAO S.A.,,,,,,,,,no_tradingview_match
FNTS,TASE,Fantasy Network Ltd,,,,,,,,,no_tradingview_match
FNUV3,B3,FENAUVA-FEIRA NAC DA UVA TUR E EMPR S.A.,,,,,,,,,no_tradingview_match
FOBI,TSXV,FOBI AI Inc.,,,,,,,,,no_tradingview_match
FONC.P,TSXV,Florence One Capital Inc.,FONC.P,Florence One Capital Inc.,TSXV,stock,CA3402881096,Finance,Financial Conglomerates,,unsupported_sector
FRAS.P,TSXV,Fraser Big Sky Capital Corp.,FRAS.P,Fraser Big Sky Capital Corp.,TSXV,stock,CA35552A1057,Finance,Financial Conglomerates,,unsupported_sector
FRASER,BSE_IN,Fraser and Company Ltd,FRASER,Fraser & Company Limited,BSE,stock,INE184Q01010,Distribution Services,Wholesale Distributors,Industrials,accept
FRED,TSXV,Fredonia Mining Inc.,FRED,"Fredonia Mining, Inc.",TSXV,stock,CA3560634048,Finance,Financial Conglomerates,,unsupported_sector
FREETR,STO,Freetrailer Group A/S,,,,,,,,,no_tradingview_match
FRILAN,STO,Frilans,,,,,,,,,no_tradingview_match
FRNT-B,STO,Front Ventures B,,,,,,,,,no_tradingview_match
FRNV3,B3,CIA DE NAVEG DO SAO FRANCISCO - FRANAVE,,,,,,,,,no_tradingview_match
FRQ,SGX,Sing Paincare,,,,,,,,,no_tradingview_match
FRWA-B,STO,Frontwalker,,,,,,,,,no_tradingview_match
FTB,JSE,Arrowhead Properties Ltd B,FTB,Fairvest Limited Class B,JSE,stock,ZAE000304796,Finance,Real Estate Investment Trusts,Real Estate,accept
FTRC,TSXV,FUTR Corporation (The),FTRC,FUTR Corporation,TSXV,stock,CA3609521057,Finance,Financial Conglomerates,,name_mismatch
FTRO3,B3,FRUTOS TROPICAIS S/A,,,,,,,,,no_tradingview_match
FU0A,XETRA,CERDIOS SE     EO 1,FU0A,Cerdios SE,XETR,stock,LI1358444548,Finance,Financial Conglomerates,,unsupported_sector
FUN.P,TSXV,Fountainhall Capital Corp.,FUN.P,Fountainhall Capital Corp.,TSXV,stock,CA35084J1030,Finance,Financial Conglomerates,,unsupported_sector
FVEN,LSE,Foresight Ventures VCT plc,FVEN,Foresight Ventures VCT,LSE,fund,GB00BRBQ0C76,Finance,Investment Managers,,asset_type_mismatch
FVV,LSE,Fuel Ventures Vct Plc,FVV,Fuel Ventures Vct PLC,LSE,fund,GB00BP2RHT10,Miscellaneous,Investment Trusts/Mutual Funds,,asset_type_mismatch
FWT,LSE,Foresight Solar & Techn VCT PLC Foresight Williams Tech Shares,FWT,Foresight Technology Vct PLC,LSE,fund,GB00BKF2JH04,Finance,Investment Managers,,asset_type_mismatch
FWTC,TSXV,Forward Water Technologies Corp.,FWTC,Forward Water Technologies Corp,TSXV,stock,CA34988A2011,Finance,Financial Conglomerates,,unsupported_sector
FXT,XETRA,FINEXITY AG NA O.N.,FXT,Finexity AG,XETR,stock,DE000A40ET88,Technology Services,Packaged Software,Information Technology,accept
G107,TASE,Group 107 Ltd,G107,Group 107 Ltd.,TASE,stock,IL0011801813,Technology Services,Packaged Software,Information Technology,accept
G13,SGX,Genting Sing,G13,Genting Singapore Limited,SGX,stock,SGXE21576413,Consumer Services,Movies/Entertainment,Communication Services,accept
GANHOLD,BSE_IN,Ganesh Holdings Ltd,GANHOLD,Ganesh Holding Ltd,BSE,stock,INE932M01011,Finance,Financial Conglomerates,,unsupported_sector
GCV.P,TSXV,Golden Star Capital Ventures Inc.,GCV.P,"Golden Star Capital Ventures, Inc.",TSXV,stock,CA38119D1096,Finance,Financial Conglomerates,,unsupported_sector
GEAN,STO,Genetic Analysis AS,,,,,,,,,no_tradingview_match
GEH,SGX,Goodwill,GEH,Goodwill Entertainment Holding Limited,SGX,stock,SGXE35243133,Consumer Services,Media Conglomerates,Communication Services,accept
GENESIS,BSE_IN,Genesis Ibrc India Ltd,,,,,,,,,no_tradingview_match
GENT3,B3,LG INFORMÁTICA S.A.,,,,,,,,,no_tradingview_match
GFOR.P,TSXV,Good2Go4 Corp.,GFOR.P,Good2Go4 Corp.,TSXV,stock,CA3821451000,Finance,Financial Conglomerates,,unsupported_sector
GGAU,TSXV,Galactic Gold Corp.,GGAU,Galactic Gold Corp.,TSXV,stock,CA36315L1076,Finance,Financial Conglomerates,,unsupported_sector
GGS,XETRA,GIGASET AG O.N.,,,,,,,,,no_tradingview_match
GHV1,LSE,Gresham House Income & Growth VCT plc,GHV1,Gresham House Income & Growth VCT plc,LSE,fund,GB00B29BN198,Finance,Investment Managers,,asset_type_mismatch
GIB-A,TSX,CGI Inc,GIB.A,CGI Inc. Class A,TSX,stock,CA12532H1047,Technology Services,Information Technology Services,Information Technology,accept
GIG-SDB,STO,GiG Software PLC,GIG_SDB,GiG Software PLC Shs Swedish Depository Receipt Repr 1 Sh,OMXSTO,dr,SE0022760229,Technology Services,Packaged Software,,asset_type_mismatch
GKM,HNX,Khang Minh Brick JSC,GKM,GKM Holdings JSC,HNX,stock,VN000000GKM5,Non-Energy Minerals,Construction Materials,Materials,accept
GLIN.P,TSXV,Global Investments Capital Corp.,,,,,,,,,no_tradingview_match
GOC,PSX,GOC Pakistan Ltd,GOC,GOC (Pak) Ltd.,PSX,stock,PK0032301019,Consumer Durables,Recreational Products,Consumer Discretionary,accept
GODM,TASE,GO.D.M Investments Ltd,,,,,,,,,no_tradingview_match
GOTL-A,STO,Gotland Rederi AB Series A,GOTL_A,Rederiaktiebolaget Gotland Class A,OMXSTO,stock,SE0000105371,Transportation,Marine Shipping,Industrials,accept
GOTL-B,STO,Gotland Rederi AB Series B,GOTL_B,Rederiaktiebolaget Gotland Class B,OMXSTO,stock,SE0000105397,Transportation,Marine Shipping,Industrials,accept
GOWC.P,TSXV,Can-Gow Capital Inc.,,,,,,,,,no_tradingview_match
GPGI,NYSE,"GPGI, Inc.",GPGI,"GPGI, Inc. Class A",NYSE,stock,US20459V1052,Commercial Services,Commercial Printing/Forms,,name_mismatch
GPLA5,B3,GEPLAN HOTEIS S.A.,,,,,,,,,no_tradingview_match
GQ,TSXV,Great Quest Gold Ltd.,,,,,,,,,no_tradingview_match
GROC,LSE,Greenroc Mining PLC,GROC,GreenRoc Strategic Materials Plc,LSE,stock,GB00BLD3C518,Non-Energy Minerals,Precious Metals,Materials,accept
GRVA.P,TSXV,Grosvenor CPC I Inc.,GRVA.P,Grosvenor CPC I Inc.,TSXV,stock,CA39927B1031,Finance,Financial Conglomerates,,unsupported_sector
GSCT,LSE,The Global Smaller Companies Trust Plc,GSCT,Global Smaller Companies Trust PLC,LSE,fund,GB00BKLXD974,Miscellaneous,Investment Trusts/Mutual Funds,,asset_type_mismatch
GTAB-B,STO,Glycorex Transplantation B,,,,,,,,,no_tradingview_match
GTM.P,TSXV,G2M Cap Corp.,,,,,,,,,no_tradingview_match
GU5,SGX,ChinaKundaTech,GU5,China Kunda Technology Holdings Limited,SGX,stock,SG1X41941300,Process Industries,Containers/Packaging,Materials,accept
GUNI3,B3,GRUPO UNI.CO S.A.,,,,,,,,,no_tradingview_match
GV1A,LSE,Gresham House Renewable Energy VCT 1 plc,GV1A,Gresham House Renewable Energy VCT 1 Plc Class A,LSE,fund,GB00B4L13999,Miscellaneous,Investment Trusts/Mutual Funds,,asset_type_mismatch
GV1O,LSE,Gresham House Renewable Energy VCT 1 plc,GV1O,Gresham House Renewable Energy VCT 1 PLC,LSE,fund,GB00B4M2G812,Miscellaneous,Investment Trusts/Mutual Funds,,asset_type_mismatch
GV2A,LSE,GRESHAM HOUSE RENEWABLE ENERGY VCT 2 PLC,GV2A,Gresham House Renewable Energy VCT 2 PLC Class A,LSE,fund,GB00B4KWC525,Finance,Investment Managers,,asset_type_mismatch
GV2O,LSE,Gresham House Renewable Energy VCT 2 plc,GV2O,Gresham House Renewable Energy VCT 2 PLC,LSE,fund,GB00B43GVJ82,Finance,Investment Managers,,asset_type_mismatch
GVCT,LSE,Guinness VCT PLC,GVCT,Guinness VCT Plc,LSE,fund,GB00BQD0HG35,Miscellaneous,Investment Trusts/Mutual Funds,,asset_type_mismatch
GXY.P,TSXV,Galaxy Ventures Inc.,GXY.P,"Galaxy Ventures, Inc.",TSXV,stock,CA36321X1033,Finance,Financial Conglomerates,,unsupported_sector
GYCA,XETRA,GRAND CITY PROP. Z.UMT E.,,,,,,,,,no_tradingview_match
H100,STO,H100 Group,,,,,,,,,no_tradingview_match
H15,SGX,HPL,H15,Hotel Properties Limited,SGX,stock,SG2P14002527,Consumer Services,Hotels/Resorts/Cruise lines,Consumer Discretionary,accept
HAMA,LSE,Hamak Gold Ltd,HAMA,Hamak Strategy Limited,LSE,stock,VGG4256S1048,Non-Energy Minerals,Precious Metals,Materials,accept
HARCR,BSE_IN,Harig Crankshafts Ltd,HARCR,Harig Infra Projects Limited,BSE,stock,INE905C01034,Producer Manufacturing,Auto Parts: OEM,Industrials,accept
HASJUICE,BSE_IN,Has Lifestyle Ltd,,,,,,,,,no_tradingview_match
HAW.P,TSXV,Haw Capital 2 Corp.,HAW.P,HAW Capital 2 Corp.,TSXV,stock,CA41966H1082,Finance,Financial Conglomerates,,unsupported_sector
HAYPP,STO,Haypp Grp Ab,HAYPP,Haypp Group AB,OMXSTO,stock,SE0016829469,Distribution Services,Wholesale Distributors,Industrials,accept
HBBD,SGX,Alibaba HK SDR 5to1,HBBD,Alibaba Group Holding Limited Shs UnSp Singapore Depositary Receipt Repr 1/5 Sh,SGX,dr,SGXE32143393,Retail Trade,Internet Retail,,asset_type_mismatch
HBS,HNX,Công ty cổ phần Chứng khoán Hòa Bình,HBS,Hoa Binh Securities JSC,HNX,stock,VN000000HBS9,Finance,Investment Banks/Brokers,Financials,accept
HBUD,SGX,Baidu HK SDR 10to1,HBUD,"Baidu, Inc. Shs UnSp Singapore Depositary Receipt Repr 1/10 Sh",SGX,dr,SGXE65286994,Technology Services,Internet Software/Services,,asset_type_mismatch
HCAR3,B3,HOSPITAL CARE CALEDONIA S.A.,,,,,,,,,no_tradingview_match
HCCD,SGX,CATL HK SDR 30to1,HCCD,"Contemporary Amperex Technology Co., Limited Shs UnSp Singapore Depositary Receipt Repr 1/30 Sh",SGX,dr,SGXE51956733,Producer Manufacturing,Electrical Products,,asset_type_mismatch
HCF,ASX,H&G HIGH CONVICTION LIMITED,HCF,H&G High Conviction Ltd.,ASX,stock,AU0000236218,Finance,Financial Conglomerates,,unsupported_sector
HCMD,SGX,CN Mobile HK SDR 5to1,HCMD,China Mobile Limited Shs UnSp Singapore Depositary Receipt Repr 1/5 Sh,SGX,dr,SGXE71993740,Communications,Specialty Telecommunications,,asset_type_mismatch
HCO.P,TSXV,Hansco Capital Corp.,HCO.P,Hansco Capital Corp.,TSXV,stock,CA41130L1004,Finance,Financial Conglomerates,,unsupported_sector
HEC.P,TSXV,Haviland Enviro Corp.,HEC.P,Haviland Enviro Corp.,TSXV,stock,CA4196121061,Finance,Financial Conglomerates,,unsupported_sector
HEDA3,B3,HEDERA INVESTIMENTOS E PARTICIPAÇÕES S.A,,,,,,,,,no_tradingview_match
HEN3,XETRA,HENKEL AG+CO.KGAA VZO,HEN3,Henkel AG & Co. KGaA Pref,XETR,stock,DE0006048432,Process Industries,Industrial Specialties,Materials,accept
HERNO-B,STO,Vuxen Group AB,HERNO_B,Herno Gin AB Class B,OMXSTO,stock,SE0017767494,Retail Trade,Specialty Stores,Consumer Discretionary,accept
HGM,HNX,Công ty cổ phần Cơ khí và Khoáng sản Hà Giang,HGM,Ha Giang Mineral & Mechanics JSC,HNX,stock,VN000000HGM1,Non-Energy Minerals,Other Metals/Minerals,Materials,accept
HGMD,SGX,Geely Auto HK SDR 2to1,HGMD,Geely Auto HK SDR 2to1,SGX,dr,SGXE43618235,,,,asset_type_mismatch
HHPG,LSE,HON HAI PRECISION INDUSTRY CO LD GDR (EACH REPR 2 SHS)(144A),HHPG,"Hon Hai Precision Industry Co., Ltd. Sponsored GDR 144A",LSE,dr,US4380908883,Electronic Technology,Computer Peripherals,,asset_type_mismatch
HHZD,SGX,HorizonRobo HK SDR1to1,HHZD,Horizon Robotics UnSp Singapore Depositary Receipt Repr 1 Sh,SGX,dr,SGXE49383057,Technology Services,Packaged Software,,asset_type_mismatch
HILB-B,STO,Hilbert Group AB Series B,HILB_B,Hilbert Group AB Class B,OMXSTO,stock,SE0016278154,Technology Services,Packaged Software,Information Technology,accept
HJDD,SGX,JD HK SDR 10to1,HJDD,"JD.com, Inc. Shs UnSp Singapore Depositary Receipt Repr 1/10 Sh",SGX,dr,SGXE58855789,Retail Trade,Internet Retail,,asset_type_mismatch
HKUD,SGX,Kuaishou HK SDR 5to1,HKUD,Kuaishou HK SDR 5to1,SGX,dr,SGXE93813553,,,,asset_type_mismatch
HLJP3,B3,HOTEL LAJE DE PEDRA S.A.,,,,,,,,,no_tradingview_match
HLPD,LSE,HELLENIQ ENERGY HOLDINGS S.A. GDS (REPR 1 ORD SHS GRD500)(REG S),,,,,,,,,no_tradingview_match
HMTD,SGX,Meituan HK SDR 5to1,HMTD,Meituan Shs UnSp Singapore Depositary Receipt Repr 1/5 Sh,SGX,dr,SGXE14976547,Technology Services,Packaged Software,,asset_type_mismatch
HNDA,NEO,HONDA MOTOR CO LTD CDR (CAD Hedged),HNDA,"Honda Motor Co., Ltd. Sponsored Canadian Depository Receipt Hedged Reg",NEO,dr,CA4381261045,Consumer Durables,Motor Vehicles,,asset_type_mismatch
HO.P,TSXV,H2 Ventures 1 Inc.,HO.P,"H2 Ventures 1, Inc.",TSXV,stock,CA44332Q1090,Finance,Financial Conglomerates,,unsupported_sector
HOAM5,B3,CIA TROPICAL DE HOTEIS DA AMAZONIA,,,,,,,,,no_tradingview_match
HOAM6,B3,CIA TROPICAL DE HOTEIS DA AMAZONIA,,,,,,,,,no_tradingview_match
HOLDFL,STO,Holdflight,,,,,,,,,no_tradingview_match
HOM,HNX,Công ty cổ phần Xi măng VICEM Hoàng Mai,HOM,VICEM Hoang Mai Cement JSC,HNX,stock,VN000000HOM5,Non-Energy Minerals,Construction Materials,Materials,accept
HOME-B,STO,HomeMaid AB,,,,,,,,,no_tradingview_match
HP3,XETRA,RINGMETALL SE NA O.N.,,,,,,,,,no_tradingview_match
HPAD,SGX,Ping An Ins HK SDR2to1,HPAD,"Ping An Insurance (Group) Company of China, Ltd. Shs UnSp Singapore Depositary Receipt Repr 1/2 Sh",SGX,dr,SGXE81412038,Finance,Multi-Line Insurance,,asset_type_mismatch
HPCD,SGX,PetroCN HK SDR 1to2,HPCD,"PetroChina Co., Ltd. Shs UnSp Singapore Depositary Receipt Repr 2/1 Sh",SGX,dr,SGXE57566940,Energy Minerals,Integrated Oil,,asset_type_mismatch
HPPD,SGX,POP MART HK SDR 20to1,HPPD,Pop Mart International Group Limited Shs UnSp Singapore Depositary Receipt Repr 1/20 Sh,SGX,dr,SGXE35826358,Consumer Services,Movies/Entertainment,,asset_type_mismatch
HQU,SGX,Oiltek,HQU,Oiltek International Limited,SGX,stock,SGXE21569376,Energy Minerals,Oil Refining/Marketing,Energy,accept
HRC.P,TSXV,Hoshi Resource Corp.,HRC.P,Hoshi Resource Corp.,TSXV,stock,CA4410151043,Finance,Financial Conglomerates,,unsupported_sector
HRMNYCP,BSE_IN,Harmony Capital Service Ltd,HRMNYCP,Harmony Capital Services Ltd.,BSE,stock,INE264N01017,Finance,Financial Conglomerates,,unsupported_sector
HRMS,TSX,Hermès CDR (CAD Hedged),HRMS,Hermes International S.A. Shs Unsponsored Canadian Depository Receipt Hedged,TSX,dr,CA42751W1023,Consumer Non-Durables,Apparel/Footwear,,asset_type_mismatch
HSBK,LSE,Halyk Bank of Kazakhstan Joint Stock Company,,,,,,,,,no_tradingview_match
