ticker,exchange,asset_type,name,tv_symbol,tv_name,tv_exchange,tv_type,tv_subtype,tv_isin,tv_sector,tv_industry,tv_country,name_match,peer_name_match,decision
4439,TWSE,Stock,冠星集團控股有限公司,4439,TST Group Holding Ltd.,TWSE,stock,common,KYG9114F1037,Process Industries,Textiles,Taiwan,False,True,name_mismatch
4557,TWSE,Stock,永新控股股份有限公司,4557,Yusin Holding Corp.,TWSE,stock,common,KYG988461011,Producer Manufacturing,Auto Parts: OEM,Taiwan,False,True,name_mismatch
4560,TWSE,Stock,強信機械科技股份有限公司,4560,"Strong H Machinery Technology (Cayman), Inc.",TWSE,stock,common,KYG853531039,Retail Trade,Specialty Stores,Taiwan,False,True,name_mismatch
4569,TWSE,Stock,六方科技股份有限公司,4569,Sixxon Tech Co Ltd,TWSE,stock,common,KYG8192T1004,Producer Manufacturing,Auto Parts: OEM,Taiwan,False,True,name_mismatch
4807,TWSE,Stock,日成控股股份有限公司,4807,Regal Holding Co Ltd,TWSE,stock,common,KYG7473R1065,Consumer Durables,Other Consumer Specialties,Taiwan,False,True,name_mismatch
4943,TWSE,Stock,開曼康而富控股股份有限公司,4943,"Concraft Holding Co., Ltd.",TWSE,stock,common,KYG2346M1033,Electronic Technology,Electronic Components,Taiwan,False,True,name_mismatch
510100,SSE,ETF,上证50ETF易方达,510100,E FUND SSE 50 INDEX EXCHANGE-TRADED FUND,SSE,fund,etf,CNE100003KZ5,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
510200,SSE,ETF,上证券商ETF汇安,510200,Hui'an SSE Securities ETF,SSE,fund,etf,CNE100003VJ6,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
510350,SSE,ETF,沪深300ETF工银,510350,ICBCCS CSI 300 ETF,SSE,fund,etf,CNE100003HN7,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
510360,SSE,ETF,沪深300ETF广发,510360,GF CSI 300 Index ETF Fund,SSE,fund,etf,CNE100005FK2,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
510370,SSE,ETF,沪深300ETF兴业,510370,CIB CSI 300 ETF,SSE,fund,etf,CNE100003V35,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
510380,SSE,ETF,沪深300ETF国寿,510380,China Life AMP SHSE-SZSE 300 Exchange Traded Fund,SSE,fund,etf,CNE100002SJ4,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
510390,SSE,ETF,沪深300ETF平安,510390,PING AN HS300 ETF,SSE,fund,etf,CNE100002S49,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
510530,SSE,ETF,中证500ETF工银,510530,ICBCCS CSI 500 ETF,SSE,fund,etf,CNE100003XV7,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
510550,SSE,ETF,中证500ETF方正富邦,510550,Founder Fubon CSI 500 Exchange Traded Fund Units,SSE,fund,etf,CNE100003H74,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
510570,SSE,ETF,中证500ETF兴业,510570,CIB CSI 500 Exchange Traded Fund Units,SSE,fund,etf,CNE100003VX7,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
510580,SSE,ETF,中证500ETF易方达,510580,E Fund CSI 500 ETF,SSE,fund,etf,CNE100005FL0,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
510590,SSE,ETF,中证500ETF平安,510590,PING AN CSI 500 Exchange Traded Fund Units,SSE,fund,etf,CNE100002S15,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
510600,SSE,ETF,上证50ETF申万菱信,510600,SWS SSE 50 Exchange Traded Fund,SSE,fund,etf,CNE100003126,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
510710,SSE,ETF,上证50ETF博时,510710,Bosera SSE 50 Index ETF,SSE,fund,etf,CNE100006KP9,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
510720,SSE,ETF,Guotai Asset Management Co Ltd - Dividend Monthly ETF,510720,Guotai SSE state-Owned Enterprise Dividends Exchange Traded Fund Units,SSE,fund,etf,CNE100006GD3,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
510760,SSE,ETF,上证指数ETF国泰,510760,Guotai SSE Composite Index ETF,SSE,fund,etf,CNE100004DM6,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
510770,SSE,ETF,G60创新ETF申万菱信,510770,SWS SSE G60 Component Index ETF Units,SSE,fund,etf,CNE100004VZ0,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
510800,SSE,ETF,上证50ETF建信,510800,CCB SSE 50 ETF,SSE,fund,etf,CNE100002S64,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
510850,SSE,ETF,上证50ETF工银,510850,ICBCCS SSE 50 Exchange Traded Fund,SSE,fund,etf,CNE100003HP2,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
510980,SSE,ETF,上证指数ETF汇添富,510980,China Universal Shanghai Composite Index Exchange Traded Fund,SSE,fund,etf,CNE100006BW4,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
510990,SSE,ETF,180ESGETF工银,510990,ICBCCS CSI 180 ESG Index ETF,SSE,fund,etf,CNE100004VR7,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
511020,SSE,ETF,国债ETF平安,511020,Ping An CSI 5-10 Yrs National Bond Open Index Fund,SSE,fund,etf,CNE100003H41,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
511060,SSE,ETF,5年地方债ETF海富通,511060,HFT SSE 5 Years Local Government Bond Transaction Open Index Securities Investment Fund ETF,SSE,fund,etf,CNE100003XB9,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
511090,SSE,ETF,30年国债ETF鹏扬,511090,Pengyang ChinaBond 30 Year CDB Bond Exchange Traded Fund Units,SSE,fund,etf,CNE100005T11,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
511100,SSE,ETF,国债ETF华夏,511100,ChinaAMC SSE Benchmark Market Making Treasury Bonds Index Exchange Traded Fund Units,SSE,fund,etf,CNE100006BR4,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
511180,SSE,ETF,可转债ETF海富通,511180,HFT SSE Investment Grade Convertible Bond and Exchangeable Bond Exchange Traded Fund Units,SSE,fund,etf,CNE100003V76,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
511260,SSE,ETF,Guotai SSE 10-Y Gov Bd ETF,511260,Guotai SSE 10 Years Treasury Bond Exchange Traded Fund Units,SSE,fund,etf,CNE100002S98,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
511270,SSE,ETF,10年地方债ETF海富通,511270,SSE 10-Year Local Government Bond Exchange Traded Fund Units,SSE,fund,etf,CNE100003696,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
511360,SSE,ETF,短融ETF海富通,511360,HFT CSI Short Term Note 50 Exchange Traded Fund Units,SSE,fund,etf,CNE100003V84,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
511380,SSE,ETF,可转债ETF博时,511380,Bosera CSI Convertible Bond and Exchangeable Bond Index ETF Units,SSE,fund,etf,CNE100003VQ1,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
511520,SSE,ETF,政金债ETF富国,511520,Wells Fargo China Bond 7-10 Year Policy Financial Bond ETF,SSE,fund,etf,CNE100005TS6,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
511580,SSE,ETF,国债政金债ETF招商,511580,CMF CSI Policy Bank Bond 3-5Y Index ETF Units,SSE,fund,etf,CNE100005TN7,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
511600,SSE,ETF,华安日日鑫ETF,511600,Currency ETF,SSE,fund,etf,,Miscellaneous,Investment Trusts/Mutual Funds,China,False,False,missing_isin
511620,SSE,ETF,货币ETF国泰,511620,Guotai Shunli Exchange Traded Money Market Fund Units A,SSE,fund,etf,CNE100002S80,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
511650,SSE,ETF,货币ETF华夏,511650,ChinaAMC Kuaixian,SSE,fund,etf,,Miscellaneous,Investment Trusts/Mutual Funds,China,False,False,missing_isin
511670,SSE,ETF,华泰天天金ETF,511670,Huatai Exchange Traded Money Market Fund,SSE,fund,etf,CNE100002S72,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
511690,SSE,ETF,交易货币ETF大成,511690,Trading Currency,SSE,fund,etf,,Miscellaneous,Investment Trusts/Mutual Funds,China,False,False,missing_isin
511700,SSE,ETF,货币ETF平安,511700,Onfloor Currency,SSE,fund,etf,,Miscellaneous,Investment Trusts/Mutual Funds,China,False,False,missing_isin
511770,SSE,ETF,金鹰增益货币ETF,511770,Golden Eagle Gain,SSE,fund,etf,,Miscellaneous,Investment Trusts/Mutual Funds,China,False,False,missing_isin
511800,SSE,ETF,易方达货币ETF,511800,E Fund Money Market Fund ETF,SSE,fund,etf,CNE0999009R0,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
511810,SSE,ETF,货币ETF南方,511810,China Southern Cash-Management Transaction Type Money Market Fund Class H Units,SSE,fund,etf,CNE0999009S8,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
511820,SSE,ETF,鹏华添利ETF,511820,Penghua Tianli,SSE,fund,etf,,Miscellaneous,Investment Trusts/Mutual Funds,China,False,False,missing_isin
511830,SSE,ETF,货币ETF华泰柏瑞,511830,Huatai Currency,SSE,fund,etf,,,,,False,False,missing_isin
511850,SSE,ETF,招商财富宝ETF,511850,Caifubao E,SSE,fund,etf,,Miscellaneous,Investment Trusts/Mutual Funds,China,False,False,missing_isin
511860,SSE,ETF,货币ETF博时,511860,Bosera Currency,SSE,fund,etf,,Miscellaneous,Investment Trusts/Mutual Funds,China,False,False,missing_isin
511880,SSE,ETF,银华日利ETF,511880,XD Yinhua Rili,SSE,fund,etf,,Miscellaneous,Investment Trusts/Mutual Funds,China,False,False,missing_isin
511900,SSE,ETF,富国货币ETF,511900,Fullgoal Currency,SSE,fund,etf,,Miscellaneous,Investment Trusts/Mutual Funds,China,False,False,missing_isin
511910,SSE,ETF,融通货币ETF,511910,Rongtong Money Market Securities Investment Fund E Units,SSE,fund,etf,CNE1000028W5,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
511930,SSE,ETF,货币ETF国联,511930,Zhongrong Riying,SSE,fund,etf,,Miscellaneous,Investment Trusts/Mutual Funds,China,False,False,missing_isin
511950,SSE,ETF,添利货币ETF广发,511950,GF Tianli,SSE,fund,etf,,Miscellaneous,Investment Trusts/Mutual Funds,China,False,False,missing_isin
511960,SSE,ETF,货币ETF嘉实,511960,Harvest Kuaixian,SSE,fund,etf,,Miscellaneous,Investment Trusts/Mutual Funds,China,False,False,missing_isin
511970,SSE,ETF,国寿货币ETF,511970,China Life AMP Money Market Fund E Units,SSE,fund,etf,CNE1000028C7,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
511980,SSE,ETF,货币ETF汇添富,511980,China Universal Tian Fu Tong Money Market Fund Units Class E,SSE,fund,mutual,CNE1000029K8,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,asset_type_mismatch
511990,SSE,ETF,华宝添益ETF,511990,Hwabao WP Listed Money Market Fund A Units,SSE,fund,etf,CNE099900456,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
512040,SSE,ETF,价值100ETF富国,512040,Fullgoal CSI Value Exchange Traded Fund Units,SSE,fund,etf,CNE100003HH9,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
512070,SSE,ETF,证券保险ETF易方达,512070,Non-bank ETF,SSE,fund,etf,,Miscellaneous,Investment Trusts/Mutual Funds,China,False,False,missing_isin
512090,SSE,ETF,MSCIA股ETF易方达,512090,E Fund MSCI China A Inclusion Index Exchange Traded Fund Units,SSE,fund,etf,CNE100003159,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
512100,SSE,ETF,中证1000ETF南方,512100,China Southern CSI 1000 Exchange Traded Fund,SSE,fund,etf,CNE1000063T8,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
512150,SSE,ETF,富时A50ETF汇安,512150,Huian FTSE China A50 ETF Fund,SSE,fund,etf,CNE100003HB2,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
512160,SSE,ETF,MSCI中国A股ETF南方,512160,China Southern MSCI China A Shares ETF Index Fund,SSE,fund,etf,CNE100003118,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
512190,SSE,ETF,浙商之江凤凰ETF,512190,Zheshang Huijin CSI Zhejiang Phoenix Action 50 Exchange Traded Fund Units,SSE,fund,etf,CNE100003VT5,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
512200,SSE,ETF,房地产ETF南方,512200,China Southern CSI All Share Real Estate Index Exchange Traded Fund Units,SSE,fund,etf,CNE100002SD7,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
512260,SSE,ETF,中证500低波动ETF华安,512260,HuaAn CSI 500 Sector Neutral Low volatility ETF,SSE,fund,etf,CNE100003HG1,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
512290,SSE,ETF,Guotai CSI Biomedicine ETF,512290,Guotai CSI Bio-medicine Exchange Traded Fund,SSE,fund,etf,CNE100003KR2,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
512360,SSE,ETF,MSCIA股ETF平安,512360,Ping An MSCI China A-Shares International ETF,SSE,fund,etf,CNE100003142,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
512380,SSE,ETF,MSCI中国ETF银华,512380,Yinhua MSCI China A Share Exchange Traded Fund,SSE,fund,etf,CNE100003H25,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
512390,SSE,ETF,中国低波ETF平安,512390,PING AN MSCI China A Low Volatility Exchange Traded Fund,SSE,fund,etf,CNE1000030Z4,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
512520,SSE,ETF,MSCI中国ETF华泰柏瑞,512520,Huatai-PineBridge MSCI China A Index ETF,SSE,fund,etf,CNE100003167,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
512530,SSE,ETF,沪深300红利ETF建信,512530,CCB Principal CSI 300 Dividend Traded Open-end Index Fund,SSE,fund,etf,CNE100003XD5,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
512550,SSE,ETF,富时A50ETF嘉实,512550,Harvest FTSE China A50 ETF,SSE,fund,etf,CNE100002SL0,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
512560,SSE,ETF,军工ETF易方达,512560,E Fund CSI National Defense Industry Exchange Traded Fund Units,SSE,fund,etf,CNE100002SC9,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
512570,SSE,ETF,证券ETF易方达,512570,E Fund CSI All Share Brokerage ETF Fund,SSE,fund,etf,CNE100002SB1,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
512580,SSE,ETF,GF CSI Envirnmt Protect Inds ETF,512580,GF CSI Environmental Protection Industry ETF,SSE,fund,etf,CNE100005FM8,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
512650,SSE,ETF,China Universal CSI Y-Rivdel int dev ETF,512650,China Universal CSI Yangze River Delta Integrated Dev ETF,SSE,fund,etf,CNE100003L29,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
512670,SSE,ETF,国防ETF鹏华,512670,Penghua CSI National Defense Exchange Traded Fund,SSE,fund,etf,CNE100003XJ2,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
512680,SSE,ETF,军工ETF广发,512680,GF CSI Military Industry ETF,SSE,fund,etf,CNE100005FN6,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
512700,SSE,ETF,银行ETF南方,512700,China Southern CSI Bank Exchange Traded Fund Units,SSE,fund,etf,CNE100002SF2,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
512710,SSE,ETF,军工龙头ETF富国,512710,Fullgoal CSI Military Top Exchange Traded Fund Units,SSE,fund,etf,CNE100003L03,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
512730,SSE,ETF,银行ETF鹏华,512730,Penghua CSI Banks Index ETF Fund,SSE,fund,etf,CNE100003W75,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
512750,SSE,ETF,基本面50ETF嘉实,512750,Harvest CSI Ruilian Fundamentals 50 ETF,SSE,fund,etf,CNE100003KP6,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
512770,SSE,ETF,战略新兴ETF华夏,512770,Strategic Emerging Component Index Exchange Traded Fund Units,SSE,fund,etf,CNE100003134,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
512820,SSE,ETF,银行ETF汇添富,512820,China Universal CSI Bank ETF,SSE,fund,etf,CNE100003HF3,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
512870,SSE,ETF,杭州湾区ETF南华,512870,Nanhua CSI Hangzhou Bay Area Exchange Traded Fund,SSE,fund,etf,CNE100003H82,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
512890,SSE,ETF,红利低波ETF华泰柏瑞,512890,Huatai-PB CSI Dividend Low Volatility Exchange Traded Fund Units,SSE,fund,etf,CNE100003H66,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
512900,SSE,ETF,证券ETF南方,512900,China Southern CSI All Share Securities Companies Etf,SSE,fund,etf,CNE100005FP1,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
512910,SSE,ETF,A100ETF广发,512910,GF CSI A100 ETF,SSE,fund,etf,CNE100003KQ4,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
512930,SSE,ETF,AI人工智能ETF平安,512930,PING AN CSI Artificial Intelligence Exchange Traded Fund Units,SSE,fund,etf,CNE100003L37,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
512950,SSE,ETF,央企改革ETF华夏,512950,ChinaAMC CSI Central-SOEs' Structural Reform Exchange Traded Fund Units,SSE,fund,etf,CNE100003HM9,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
512960,SSE,ETF,央企结构调整ETF博时,512960,Bosera CSI Central-SOEs' Structural Reform Index ETF,SSE,fund,etf,CNE100003HL1,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
513010,SSE,ETF,恒生科技ETF易方达,513010,E Fund Hang Seng TECH Index ETF,SSE,fund,etf,CNE100004T20,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
513020,SSE,ETF,港股科技ETF国泰,513020,Guotai CSI Hong Kong Technology ETF Units,SSE,fund,etf,CNE100004VN6,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
513040,SSE,ETF,港股通互联网ETF易方达,513040,E Fund CSI Hong Kong Connect Internet Index Exchange Traded Fund Units,SSE,fund,etf,CNE1000060Y4,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
513050,SSE,ETF,E Fund CSI China Ovsea Net 50 QDII-ETF,513050,E Fund CSI Overseas China Internet 50 ETF,SSE,fund,etf,CNE100006BX2,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
513060,SSE,ETF,恒生医疗ETF博时,513060,Bosera Hang Seng Healthcare Exchange Traded Fund,SSE,fund,etf,CNE100004DQ7,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
513070,SSE,ETF,港股通消费ETF易方达,513070,E Fund CSI HK Stock Connect Consumer Thematic Exchange Traded Fund Units,SSE,fund,etf,CNE100005BL9,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
513080,SSE,ETF,法国ETF华安,513080,HuaAn France CAC40 ETF,SSE,fund,etf,CNE100003VF4,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
513090,SSE,ETF,香港证券ETF易方达,513090,E Fund CSI Hong Kong Securities Investment Theme Exchange Traded Fund Units,SSE,fund,etf,CNE100003W18,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
513110,SSE,ETF,纳指ETF华泰柏瑞,513110,Huatai-PB Nasdaq 100 Exchange Traded Fund Units,SSE,fund,etf,CNE100005TF3,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
513120,SSE,ETF,港股创新药ETF广发,513120,GF CSI Hong Kong Brand Name Drug Exchange Traded Fund Units,SSE,fund,etf,CNE100005BG9,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
513130,SSE,ETF,恒生科技ETF华泰柏瑞,513130,Huatai-PB CSOP Hang Seng TECH Index Exchange Traded Fund Units,SSE,fund,etf,CNE100004T46,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
513140,SSE,ETF,港股通金融ETF华泰柏瑞,513140,Huatai-PB CSI HK 300 Financial Services Exchange Traded Fund Units,SSE,fund,etf,CNE100005TM9,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
513150,SSE,ETF,港股通科技ETF华泰柏瑞,513150,Huatai-PB CSI Hong Kong Technology ETF,SSE,fund,etf,CNE100004W82,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
513160,SSE,ETF,港股科技ETF银华,513160,Yinhua Hang Seng SCHK China Technology ETF,SSE,fund,etf,CNE100004WP9,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
513180,SSE,ETF,恒生科技ETF华夏,513180,ChinaAMC Hang Seng TECH Index ETEF,SSE,fund,etf,CNE100004T12,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
513190,SSE,ETF,港股通金融ETF华夏,513190,ChinaAMC CSI HK Connect Mainland Finance Index Exchange Traded Fund Units,SSE,fund,etf,CNE1000067Q5,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
513200,SSE,ETF,港股通医药ETF易方达,513200,E Fund CSI HK Connect Health Care Composite Exchange Traded Fund Units,SSE,fund,etf,CNE100004WT1,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
513220,SSE,ETF,中概互联ETF招商,513220,CMF CSI Global China Internet Exchange Traded Fund Units,SSE,fund,etf,CNE100005B11,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
513230,SSE,ETF,港股通消费ETF华夏,513230,ChinaAMC CSI HK Stock Connect Consumer Thematic ETF Units,SSE,fund,etf,CNE100005BM7,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
513260,SSE,ETF,恒生科技ETF汇添富,513260,China Universal Hang Seng TECH Index ETF Units,SSE,fund,etf,CNE100005C51,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
513280,SSE,ETF,恒生生物科技ETF汇添富,513280,China Univ Hang Seng Hong Kong-Listed Biotech IDX ETF,SSE,fund,etf,CNE100005C44,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
513290,SSE,ETF,纳指生物科技ETF汇添富,513290,China Universal Nasdaq Biotechnology Index Exchange Traded Fund Units,SSE,fund,etf,CNE100005C36,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
513300,SSE,ETF,纳斯达克ETF华夏,513300,ChinaAMC Nasdaq-100 Index Exchange Traded Fund (QDII),SSE,fund,etf,CNE100004DH6,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
513310,SSE,ETF,中韩半导体ETF华泰柏瑞,513310,Huatai-PB CSI Korea Exchange China and Korea Semiconductor Exchange Traded Fund Units,SSE,fund,etf,CNE100005TB2,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
513320,SSE,ETF,港股通新经济ETF易方达,513320,E Fund HS HK Stocks Connect New Economy Exchange Traded Fund,SSE,fund,etf,CNE100005BF1,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
513330,SSE,ETF,恒生互联网ETF华夏,513330,ChinaAMC Hang Seng Internet & Information Technology ETF,SSE,fund,etf,CNE100004FL3,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
513350,SSE,ETF,标普油气ETF富国,513350,Fullgoal S&P Oil&Gas Exploration&Production Select Industries Index ETF,SSE,fund,etf,CNE100006C19,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
513360,SSE,ETF,教育ETF博时,513360,Bosera CSI Global China Education Thematic ETF,SSE,fund,etf,CNE100004TH2,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
513380,SSE,ETF,恒生科技ETF广发,513380,GF Hang Seng Technology ETF,SSE,fund,etf,CNE100005B78,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
513390,SSE,ETF,纳指100ETF博时,513390,Bosera Nasdaq 100 ETF,SSE,fund,etf,CNE100006145,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
513400,SSE,ETF,道琼斯ETF鹏华,513400,Penghua Dow Jones Industrials Average Index Exchange Traded Fund Units,SSE,fund,etf,CNE100006BM5,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
513520,SSE,ETF,日经ETF华夏,513520,ChinaAMC Nomura Nikkei 225 Exchange Traded Fund Units,SSE,fund,etf,CNE100003L45,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
513530,SSE,ETF,港股通红利ETF华泰柏瑞,513530,Huatai-PB CSI HK Connect HDY Investment Index Exchange Traded Fund,SSE,fund,etf,CNE100005B94,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
513550,SSE,ETF,港股通50ETF华泰柏瑞,513550,Huatai-PineBridge CSI HK Connect 50 ETF,SSE,fund,etf,CNE100004D77,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
513560,SSE,ETF,香港科技ETF兴银,513560,Xingyin CSI Hong Kong Stocks Connect Exchange Traded Fund Units,SSE,fund,etf,CNE100005G32,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
513580,SSE,ETF,恒生科技ETF华安,513580,HuaAn Hang Seng TECH ETF QDII,SSE,fund,etf,CNE100004T38,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
513590,SSE,ETF,港股通消费ETF鹏华,513590,Penghua CSI HK Stock Connect Consumer Thematic Exchange Traded Fund Units,SSE,fund,etf,CNE100004W74,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
513630,SSE,ETF,港股低波红利ETF摩根,513630,JPMorgan S&P Hong Kong Stock Connect Low Volatility Dividend,SSE,fund,etf,CNE100006C50,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
513650,SSE,ETF,标普500ETF南方,513650,China Southern S&P 500 Exchange Traded Fund Units,SSE,fund,etf,CNE100005SZ3,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
