ticker,exchange,asset_type,name,isin,sector_update,peer_count,peer_examples,decision
CABLE,AMS,Stock,GIG,GG00BMB5XZ39,,0,,no_sector_peer
CABO.N0000,CSE_LK,Stock,CARGO BOAT DEVELOPMENT COMPANY PLC,LK0021N00002,,0,,no_sector_peer
CABP,LSE,Stock,CAB Payments Holdings Ltd,GB00BMCYKB41,,0,,no_sector_peer
CAC.P,TSXV,Stock,Cinaport Acquisition Corp. III,CA17185C1041,,0,,no_sector_peer
CADSYS,NSE_IN,Stock,Cadsys (India) Limited,INE090Y01013,,0,,no_sector_peer
CAEN,OTC,Stock,California-Engels Mining Company,US1301991022,,0,,no_sector_peer
CAFCA,ZSE_ZW,Stock,CAFCA LIMITED,ZW0009011942,,0,,no_sector_peer
CALH.N0000,CSE_LK,Stock,CAPITAL ALLIANCE HOLDINGS PLC,LK0504N00007,,0,,no_sector_peer
CALT.N0000,CSE_LK,Stock,CAPITAL ALLIANCE PLC,LK0477N00006,,0,,no_sector_peer
CALVIK,STO,Stock,Hernö Gin AB (publ),SE0017564800,,0,,no_sector_peer
CAMNF,OTC,Stock,Cascadia Minerals Ltd.,CA1469261004,,0,,no_sector_peer
CANATU,HEL,Stock,Canatu Oyj A,FI4000512496,,0,,no_sector_peer
CANDLE-B,STO,Stock,Candles Scandinavia AB Series B,SE0016797773,,0,,no_sector_peer
CANS,TSXV,Stock,Wildpack Beverage Inc.,CA96812Y1016,,0,,no_sector_peer
CANTE,BIST,Stock,ÇAN2 TERMİK A.Ş.,TRECAN200011,,0,,no_sector_peer
CANUF,OTC,Stock,Canadian Uranium Corp.,CA1369511003,,0,,no_sector_peer
CAPILLARY,NSE_IN,Stock,Capillary Technologies India Limited,INE0ILV01024,,0,,no_sector_peer
CAPL.P,TSXV,Stock,Caplink Ventures Inc.,CA14065G1072,,0,,no_sector_peer
CAPRI,BME,Stock,BBVA Capital Privado FCR,ES0180660039,,0,,no_sector_peer
CAPSL,OSL,Stock,CAPSOL TECHNOLOGI,NO0010923121,,0,,no_sector_peer
CARTAVC1,BVL,Stock,Cartavio S.A.A,PEP771431009,,0,,no_sector_peer
CARTIER-SA,CSE_MA,Stock,CARTIER SAADA,MA0000011868,,0,,no_sector_peer
CASAGRC1,BVL,Stock,Casa Grande S.A.A.,PEP771461006,,0,,no_sector_peer
CASE,STO,Stock,Case Group AB,SE0017082514,,0,,no_sector_peer
CAT-A,STO,Stock,Catella AB A,SE0000188500,,0,,no_sector_peer
CATES,BIST,Stock,ÇATES ELEKTRİK ÜRETİM A.Ş.,TRECATS00015,,0,,no_sector_peer
CATTL,BK,Stock,Livestock Transport and Trading Co KSC,KW0EQ0701213,,0,,no_sector_peer
CAVEN,OSL,Stock,CAVENDISH HYDROGEN,NO0013219535,,0,,no_sector_peer
CAVERTON,NGX,Stock,CAVERTON OFFSHORE SUPPORT GRP PLC,NGCAVERTON07,,0,,no_sector_peer
CAVG,OTC,Stock,ACC Aviation Holdings Ltd,US00086F1030,,0,,no_sector_peer
CBAR.P,TSXV,Stock,Castlebar Capital Corp.,CA14852T1066,,0,,no_sector_peer
CBDW,OTC,Stock,1606 Corp.,US68249C1018,,0,,no_sector_peer
CBIH,OTC,Stock,Cannabis Bioscience International Holdings Inc.,US16948K1060,,0,,no_sector_peer
CBIT,TSXV,Stock,Cathedra Bitcoin Inc.,CA14919F1071,,0,,no_sector_peer
CBKD,LSE,Stock,Commercial International Bank -Egypt S.A.E,US2017122050,,0,,no_sector_peer
CBKL,NSE_KE,Stock,THE CO-OPERATIVE BANK OF KENYA PLC,KE1000001568,,0,,no_sector_peer
CBNK.N0000,CSE_LK,Stock,CARGILLS BANK PLC,LK0491N00007,,0,,no_sector_peer
CBRF,OTC,Stock,Cyberfuels Holding Company Inc.,US2787441078,,0,,no_sector_peer
CBRJ,OTC,Stock,Carbon Race Corp,US14115Q1058,,0,,no_sector_peer
CBST,NEO,Stock,Cannabist Company Holdings Inc,CA13765Y1034,,0,,no_sector_peer
CBTN,OTC,Stock,Citizens Bancorp Investment Inc,US17315T1007,,0,,no_sector_peer
CBTTF,OTC,Stock,Cathedra Bitcoin Inc,CA14919F2061,,0,,no_sector_peer
CBUIF,OTC,Stock,C=Holdings B.V,BS2026601063,,0,,no_sector_peer
CCAF,LUSE,Stock,CEC AFRICA INVESTMENTS LIMITED,ZM0000000516,,0,,no_sector_peer
CCDS,TSXV,Stock,Carrier Connect Data Solutions Inc.,CA14446B1085,,0,,no_sector_peer
CCFLU,OTC,Stock,Community Choice Financial Holdings LLC,US12509J2087,,0,,no_sector_peer
CCHH,NASDAQ,Stock,CCH Holdings Ltd Ordinary Shares,KYG1993F1063,,0,,no_sector_peer
CCIC.P,TSXV,Stock,Chicane Capital I Corp.,CA1682731007,,0,,no_sector_peer
CCMC,TSXV,Stock,Core Critical Metals Corp.,CA21873W1095,,0,,no_sector_peer
CCMI,TSXV,Stock,Canadian Critical Minerals Inc.,CA13561D1050,Materials,1,OTC::RIINF=Materials,accept
CCPUF,OTC,Stock,SATO Technologies Corp.,CA78435J1093,,0,,no_sector_peer
CCTY3,B3,Stock,BELORA RDVC CITY DESENVOLVIMENTO  IMOBILIÁRIO S.A.,BRCCTYACNOR7,,0,,no_sector_peer
CCVL,OTC,Stock,Crown Cap Ventures Ltd,US22822C1036,,0,,no_sector_peer
CCZ.P,TSXV,Stock,Chablis Capital Corp.,CA15723C1077,,0,,no_sector_peer
CDB.N0000,CSE_LK,Stock,CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,LK0368N00007,,0,,no_sector_peer
CDB.X0000,CSE_LK,Stock,CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,LK0368X00006,,0,,no_sector_peer
CDMIL,STO,Stock,CodeMill AB,SE0013914819,,0,,no_sector_peer
CDMNF,OTC,Stock,Canadian Manganese Company Inc.,CA1363431000,,0,,no_sector_peer
CDN,HNX,Stock,Danang Port JSC,VN000000CDN7,,0,,no_sector_peer
CDO,ASX,ETF,CADENCE OPPORTUNITIES FUND LIMITED.,AU0000186165,,0,,no_sector_peer
CDXQ,OTC,Stock,China De Xiao Quan Care Group Co. Ltd,US65341J1097,,0,,no_sector_peer
CDZ0,XETRA,Stock,MHP Hotel AG,DE000A3E5C24,,0,,no_sector_peer
CECAF,OTC,Stock,CanAsia Energy Corp.,CA13722B1058,,0,,no_sector_peer
CECV,XETRA,Stock,CECONOMY V AG,DE000A40ZVV0,,0,,no_sector_peer
CECZ,LUSE,Stock,COPPERBELT ENERGY CORPORATION PLC,ZM0000000136,,0,,no_sector_peer
CEDAAR,NSE_IN,Stock,Cedaar Textile Limited,INE11J101017,,0,,no_sector_peer
CEDER,STO,Stock,Cedergrenska AB,SE0015949946,,0,,no_sector_peer
CEDU,SGX,Stock,Dasin Retail Tr,SG1DE2000000,,0,,no_sector_peer
CEIR,LSE,Stock,Compal Electronics Inc. GDR Reg S,US20440Y2000,,0,,no_sector_peer
CEL-H,TSXV,Stock,Columbus Energy Limited,CA1990662001,,0,,no_sector_peer
CEMAS,BIST,Stock,ÇEMAŞ DÖKÜM SANAYİ A.Ş.,TRECMAS00010,,0,,no_sector_peer
CENBF,OTC,Stock,CEN Biotech Inc,CA15130L1040,,0,,no_sector_peer
CENTUM,NSE_KE,Stock,CENTUM INVESTMENT COMPANY PLC,KE0000000265,,0,,no_sector_peer
CEQ,TSXV,Stock,Criterium Energy Ltd.,CA2267472025,,0,,no_sector_peer
CERA.N0000,CSE_LK,Stock,LANKA CERAMIC PLC,LK0206N00009,,0,,no_sector_peer
CEROW,NASDAQ,Stock,CERo Therapeutics Holdings Inc,US71902K1135,,0,,no_sector_peer
CES.P,TSXV,Stock,Celestial Acquisition Corp.,CA15102Q1072,,0,,no_sector_peer
CESSA,STO,Stock,Cessatech,DK0061411964,,0,,no_sector_peer
CFAGF,OTC,Stock,CLEAR GOLD RES INC.,CA1845634015,,0,,no_sector_peer
CFCI,OTC,Stock,CIPHER-CORE Inc.,KE2000002168,,0,,no_sector_peer
CFG-BANK,CSE_MA,Stock,CFG BANK,MA0000012627,,0,,no_sector_peer
CFI.N0000,CSE_LK,Stock,COLOMBO FORT INVESTMENTS PLC,LK0048N00005,,0,,no_sector_peer
CFIPIONERO,SSE_CL,Stock,Pionero Fondo De Inversion,CL0001834614,,0,,no_sector_peer
CFS,WSE,Stock,Centrum Finansowe Banku BPS SA,PLCFBPS00019,,0,,no_sector_peer
CGDCF,OTC,Stock,Carlin Gold Corp.,CA1422402091,,0,,no_sector_peer
CGL,LSE,Stock,Castelnau Group Limited,GG00BMWWJM28,,0,,no_sector_peer
CGMXF,OTC,Stock,CANADIAN GOLDFIELDS DISCOVERY CORP.,CA1358711010,,0,,no_sector_peer
CGNO,OTC,Stock,"CognoGroup, Inc.",US0485391009,,0,,no_sector_peer
CGSI,OTC,Stock,CGS International Inc,US1253611057,,0,,no_sector_peer
CGTRF,OTC,Stock,GT Resources Inc.,CA36254S1056,,0,,no_sector_peer
CH,TSXV,Stock,Charbone Hydrogen Corporation,CA15956X1096,,0,,no_sector_peer
CHALF,OTC,Stock,Chalice Brands Ltd,US15756R1041,,0,,no_sector_peer
CHAMUNDA,NSE_IN,Stock,Chamunda Electrical Limited,INE11HG01018,,0,,no_sector_peer
CHANDAN,NSE_IN,Stock,Chandan Healthcare Limited,INE0B2N01016,,0,,no_sector_peer
CHARGE,STO,Stock,ChargePanel AB,SE0017083835,,0,,no_sector_peer
CHDHF,OTC,Stock,Ev Dynamics (Holdings) Limited,BMG321571108,,0,,no_sector_peer
CHECK,STO,Stock,Checkin.com Group AB,SE0015810502,,0,,no_sector_peer
CHELF,OTC,Stock,Champion Electric Metals Inc.,CA3815712078,,0,,no_sector_peer
CHELLARAM,NGX,Stock,CHELLARAMS PLC,NGCHELLARAM5,,0,,no_sector_peer
CHER,TSXV,Stock,Cheelcare Inc.,CA16308C1086,,0,,no_sector_peer
CHETANA,NSE_IN,Stock,Chetana Education Limited,INE0U1T01012,,0,,no_sector_peer
CHIB,LSE,Stock,CT UK High Income Trust Plc,GB00B1N4H594,,0,,no_sector_peer
CHII.P,TSXV,Stock,Chicane Capital II Corp.,CA16827P1018,,0,,no_sector_peer
CHIL,LUSE,Stock,CHILANGA CEMENT PLC,ZM0000000011,,0,,no_sector_peer
CHLL,LSE,Stock,Chill Brands Group PLC,GB00BWC4X262,,0,,no_sector_peer
CHLSY,OTC,Stock,Chocoladefabriken Lindt & Sprüngli AG,US1702721085,,0,,no_sector_peer
CHMX,OTC,Stock,NEXT-ChemX Corporation,US65344R1086,,0,,no_sector_peer
CHNXF,OTC,Stock,ChitogenX Inc.,CA1699161032,,0,,no_sector_peer
CHOU.N0000,CSE_LK,Stock,CITY HOUSING & REAL ESTATE CO. PLC,LK0177N00002,,0,,no_sector_peer
CHP,LSE,Stock,Caledonian Holdings PLC,GB00BYZ9XC29,,0,,no_sector_peer
CHSL,SEM,Stock,CONSTANCE HOTELS SERVICES  LTD,MU0155I00005,,0,,no_sector_peer
CHSS,LSE,Stock,World Chess PLC,GB00BN70RC41,,0,,no_sector_peer
CHVKY,OTC,Stock,China Vanke Co. Ltd,US16948J2087,,0,,no_sector_peer
CHWWQ,OTC,Stock,Chesswood Group Ltd.,CA16550A1075,,0,,no_sector_peer
CIC.N0000,CSE_LK,Stock,C I C HOLDINGS PLC,LK0045N00001,,0,,no_sector_peer
CIC.X0000,CSE_LK,Stock,C I C HOLDINGS PLC,LK0045X00000,,0,,no_sector_peer
CIEL,SEM,Stock,CIEL LIMITED,MU0177I00025,,0,,no_sector_peer
CIL,NSE_KE,Stock,CARBACID INVESTMENTS LTD,KE0000000117,,0,,no_sector_peer
CILEASING,NGX,Stock,C & I LEASING PLC,NGCILEASING2,,0,,no_sector_peer
CIMENTS-DU,CSE_MA,Stock,CIMENTS DU MAROC,MA0000010506,,0,,no_sector_peer
CINECO,BHB,Stock,Bahrain Cinema Company B.S.C.,BH0004653588,,0,,no_sector_peer
CINPHA,STO,Stock,Cinclus Pharma,SE0020388577,,0,,no_sector_peer
CINS.N0000,CSE_LK,Stock,CEYLINCO HOLDINGS PLC,LK0176N00004,,0,,no_sector_peer
CINS.X0000,CSE_LK,Stock,CEYLINCO HOLDINGS PLC,LK0176X00003,,0,,no_sector_peer
CIPI,OTC,Stock,Correlate Infrastructure Partners Inc,US89609L1017,,0,,no_sector_peer
CIRF,EGX,Stock,Cairo For Investment And Real Estate Development,EGS70021C018,,0,,no_sector_peer
CISCF,OTC,Stock,Ciscom Corp.,CA17282B1085,,0,,no_sector_peer
CITAY,OTC,Stock,COSCO SHIPPING Development Co. Ltd,US12636Q1094,,0,,no_sector_peer
CITLF,OTC,Stock,Critical Infrastructure Technologies Ltd.,CA2267401081,,0,,no_sector_peer
CITYON,BSE_IN,Stock,Cityon Systems (India) Ltd,INE324P01014,,0,,no_sector_peer
CITYVA,HEL,Stock,Cityvarasto Oyj,FI4000176557,,0,,no_sector_peer
CIZ,LSE,Stock,Cizzle Biotechnology Holdings PLC,GB00BNG2VN02,,0,,no_sector_peer
CJN,SGX,Stock,B&M Hldg,SG1DI0000003,,0,,no_sector_peer
CKKRETAIL,NSE_IN,Stock,C K K Retail Mart Limited,INE0SMX01019,,0,,no_sector_peer
CKNHY,OTC,Stock,Clarkson PLC,US18223P1075,,0,,no_sector_peer
CLASSICEIL,NSE_IN,Stock,Classic Electrodes (India) Limited,INE0UQ601012,,0,,no_sector_peer
CLAZF,OTC,Stock,Claritas Pharmaceuticals Inc,US1806342069,,0,,no_sector_peer
CLCH,TSX,Stock,Clinch Resources Ltd.,CA1872391083,,0,,no_sector_peer
CLCIND,BSE_IN,Stock,CLC Industries Ltd,INE376C01038,,0,,no_sector_peer
CLDVF,OTC,Stock,Cloud3 Ventures Inc.,CA18914M1086,,0,,no_sector_peer
CLEANING,BK,Stock,National Cleaning Co KSCP,KW0EQ0601108,,0,,no_sector_peer
CLENON,BSE_IN,Stock,Clenon Enterprises Ltd,INE769B01028,,0,,no_sector_peer
CLGOF,OTC,Stock,CleanGo Innovations Inc,CA18453D3031,,0,,no_sector_peer
CLIC,TSXV,Stock,Comet Lithium Corporation,CA20036Y1016,,0,,no_sector_peer
CLLMF,OTC,Stock,Collective Metals Inc.,CA1939291060,,0,,no_sector_peer
CLLN,LSE,Stock,CARILLION PLC,GB0007365546,,0,,no_sector_peer
CLPMF,OTC,Stock,Clip Money Inc.,CA1888341056,,0,,no_sector_peer
CLRD,OTC,Stock,Clearday Inc,US1847911013,,0,,no_sector_peer
CLYD,GSE,Stock,CLYDESTONE (GHANA) LIMITED,GH0000000573,,0,,no_sector_peer
CMBG,LSE,ETF,UBS AG LONDON CERT PERP(CMDJGMT IDX),CH0348206365,,0,,no_sector_peer
CMCZ,OTC,Stock,Curtis Mathes Corp,US2314681097,,0,,no_sector_peer
CMGP-GROUP,CSE_MA,Stock,CMGP GROUP,MA0000012718,,0,,no_sector_peer
CMHSF,OTC,Stock,Comprehensive Healthcare Systems Inc,CA2046632071,,0,,no_sector_peer
CMICABLES,BSE_IN,Stock,CMI Ltd,INE981B01011,,0,,no_sector_peer
CMLT,GSE,Stock,CAMELOT GHANA LTD.,GH0000000227,,0,,no_sector_peer
CMTNF,OTC,Stock,Cullinan Metals Corp.,CA23003L2012,,0,,no_sector_peer
CNDF,Euronext,Stock,Caisse Régionale de Crédit Agricole Mutuel Nord de France Société coopérative,FR0000185514,,0,,no_sector_peer
CNJ.P,TSXV,Stock,CNJ Capital Investments Inc.,CA12598T1093,,0,,no_sector_peer
CNNN,OTC,Stock,ConneXionONE Corp.,US2082111020,,0,,no_sector_peer
CNPF,PSE,Stock,Century Pacific Food Inc,PHY1249R1024,,0,,no_sector_peer
CNQQF,OTC,Stock,Clean Teq Water Ltd,AU0000153280,,0,,no_sector_peer
CNRCF,OTC,Stock,Canter Resources Corp.,CA13810W2013,,0,,no_sector_peer
CNRI,TSXV,Stock,Canadian North Resources Inc.,CA1364271017,,0,,no_sector_peer
CNST.P,TSXV,Stock,Constellation Capital Corp.,CA21036W1032,,0,,no_sector_peer
CNUN,OTC,Stock,Community Bancshares Inc. (McArthur OH),US20343K1097,,0,,no_sector_peer
CNVI,TSXV,Stock,Conavi Medical Corp.,CA2059531020,,0,,no_sector_peer
CNVRG,PSE,Stock,Converge Information & Communications Technology Solutions Inc,PHY1757W1054,,0,,no_sector_peer
CNW,XETRA,Stock,CO.DON AG   INH. O.N.,DE000A3E5C08,,0,,no_sector_peer
COAST,BK,Stock,Coast Investment and Development,KW0EQ0201453,,0,,no_sector_peer
COCR.N0000,CSE_LK,Stock,COMMERCIAL CREDIT AND FINANCE PLC,LK0380N00002,,0,,no_sector_peer
COF.U0000,CSE_LK,Stock,SENFIN SECURITIES LIMITED,LK0441U00007,,0,,no_sector_peer
COFFEE-B,STO,Stock,Coffee Stain Group B,SE0026599557,,0,,no_sector_peer
COLAB,BSE_IN,Stock,Colab Platforms Ltd,INE317W01030,,0,,no_sector_peer
COLL.P,TSXV,Stock,Collingwood Resources Corp.,CA1947972057,,0,,no_sector_peer
COLO.N0000,CSE_LK,Stock,C M HOLDINGS PLC,LK0052N00007,,0,,no_sector_peer
COLOCOLO,SSE_CL,Stock,Blanco Y Negro,CL0000001041,,0,,no_sector_peer
COLORADO,CSE_MA,Stock,COLORADO,MA0000011934,,0,,no_sector_peer
COMD.N0000,CSE_LK,Stock,COMMERCIAL DEVELOPMENT COMPANY PLC,LK0054N00003,,0,,no_sector_peer
COMPDM,STO,Stock,Compodium International AB,SE0022088233,,0,,no_sector_peer
CONN.N0000,CSE_LK,Stock,HAYLEYS LEISURE PLC,LK0281N00002,,0,,no_sector_peer
CONNPLEX,NSE_IN,Stock,Connplex Cinemas Limited,INE0EAS01014,,0,,no_sector_peer
COOP.N0000,CSE_LK,Stock,Co-operative Insurance Company PLC,LK0481N00008,,0,,no_sector_peer
CORAREC1,BVL,Stock,Corporacion Aceros Arequipa S.A.,PEP206011004,,0,,no_sector_peer
CORAREI1,BVL,Stock,Corporacion Aceros Arequipa S.A. (I share),PEP206015005,,0,,no_sector_peer
CORBF,OTC,Stock,Global Cord Blood Corp,KYG393421030,,0,,no_sector_peer
COSA,TSXV,Stock,Cosa Resources Corp.,CA22113C1014,,0,,no_sector_peer
COSCO,PSE,Stock,Cosco Capital Inc,PHY1765W1054,,0,,no_sector_peer
COSH,OSL,Stock,CONSTELLATION OIL,NO0013597419,,0,,no_sector_peer
COSRF,OTC,Stock,Cosigo Resources Ltd.,CA22122T1030,,0,,no_sector_peer
COSUMAR,CSE_MA,Stock,COSUMAR,MA0000012247,,0,,no_sector_peer
COUV,OTC,Stock,Corporate Universe Inc,US22004M1018,,0,,no_sector_peer
COVCF,OTC,Stock,COVER Corporation,JP3218500001,,0,,no_sector_peer
CPARK,BHB,Stock,Bahrain Car Parks Company (Amakin) B.S.C.,BH0004653638,,0,,no_sector_peer
CPC,HNX,Stock,CTCP Thuốc sát trùng Cần Thơ,VN000000CPC4,,0,,no_sector_peer
CPCPF,OTC,Stock,CopperCorp Resources Inc.,CA2176371078,,0,,no_sector_peer
CPE-I,STO,Stock,Coeli Private Equity,SE0012012268,,0,,no_sector_peer
CPH2,LSE,Stock,Clean Power Hydrogen PLC,GB00BP371R64,,0,,no_sector_peer
CPIA,TASE,Stock,Cipia Vision Ltd,IL0011819328,,0,,no_sector_peer
CPIC,LSE,Stock,China Pacific Insurance (Group) Co. Ltd.,US16951T1198,,0,,no_sector_peer
CPIFF,OTC,Stock,Carlton Precious Inc,CA14306B1076,,0,,no_sector_peer
CPII,NYSE ARCA,ETF,American Beacon Select Funds,US8863645532,,0,,no_sector_peer
CPKL,NSE_KE,Stock,CROWN PAINTS KENYA PLC,KE0000000141,,0,,no_sector_peer
CPKR,TSX,Stock,Canada Packers Inc.,CA1351801073,,0,,no_sector_peer
CPRT.N0000,CSE_LK,Stock,KERNER HAUS GLOBAL SOLUTIONS PLC,LK0036N00000,,0,,no_sector_peer
CRDB,DSE_TZ,Stock,CRDB BANK LTD,TZ1996100305,,0,,no_sector_peer
CRDV,OTC,Stock,Community Redevelopment Inc,US20403Q1031,,0,,no_sector_peer
CREDITC1,BVL,Stock,Banco de Credito del Peru,PEP120001008,,0,,no_sector_peer
CREIT,PSE,Stock,Citicore Energy REIT Corp,PHY1642D1064,,0,,no_sector_peer
CRESANTO,BSE_IN,Stock,Cresanto Global Ltd,INE741C01017,,0,,no_sector_peer
CRET,STO,Stock,Creturner Group,SE0013460375,,0,,no_sector_peer
CRFU,OTC,Stock,Carefree Group Inc,US14169Q2093,,0,,no_sector_peer
CRG,TSXV,Stock,Crossroads Gold Corp.,CA2279211031,,0,,no_sector_peer
CRL.N0000,CSE_LK,Stock,SOFTLOGIC FINANCE PLC,LK0358N00008,,0,,no_sector_peer
CRNAS,OSL,Stock,CIRCIO HOLDING TR,NO0013711523,,0,,no_sector_peer
CRNO-B,STO,Stock,Cereno Scientific AB Series B,SE0008241558,,0,,no_sector_peer
CROWN,PSE,Stock,Crown Asia Chemicals Corp,PHY1804M1000,,0,,no_sector_peer
CRPFY,OTC,Stock,Corporación Financiera Colombiana S.A,US2198693028,,0,,no_sector_peer
CRSQ,OTC,Stock,Corporate Restaurant Concepts Inc,US22005B1044,,0,,no_sector_peer
CRTAF,OTC,Stock,Cartica Acquisition Corp,KYG1995D1097,,0,,no_sector_peer
CRTTF,OTC,Stock,Cortus Metals Inc,CA59117L1094,,0,,no_sector_peer
CRVAF,OTC,Stock,CURVEBEAM AI LTD.,USQ3R79A1001,,0,,no_sector_peer
CRYM,OTC,Stock,Cryomass Technologies Inc,US22905K1051,,0,,no_sector_peer
CRZK,XETRA,Stock,CR Energy AG,DE000A2GS625,,0,,no_sector_peer
CSCCF,OTC,Stock,Capstone Copper Corp.,CA14071L1085,,0,,no_sector_peer
CSG,AMS,Stock,CSG,NL0015073TS8,,0,,no_sector_peer
CSLK.N0000,CSE_LK,Stock,CABLE SOLUTIONS PLC,LK0494N00001,,0,,no_sector_peer
CSPN,TSXV,Stock,"CareSpan Health, Inc.",CA14174J1093,,0,,no_sector_peer
CSQ,XETRA,Stock,CREDITSHELF AG  IA O.N.,DE000A2LQUA5,,0,,no_sector_peer
CSSL,NSE_IN,Stock,Clear Secured Services Limited,INE1EF801010,,0,,no_sector_peer
CSTF,OTC,Stock,CuraScientific Corp.,US09858Y2081,,0,,no_sector_peer
CT.P,TSXV,Stock,CarbonTech Capital Corp.,CA14133L1040,,0,,no_sector_peer
CTAI,LSE,Stock,Catenai PLC,GB00BN7DVG54,,0,,no_sector_peer
CTBO,OTC,Stock,Cantabio Pharmaceuticals Inc,US13808X2036,,0,,no_sector_peer
CTH,TSXV,Stock,CoTec Holdings Corp.,CA22165A1021,,0,,no_sector_peer
CTHR.N0000,CSE_LK,Stock,C T HOLDINGS PLC,LK0041N00000,,0,,no_sector_peer
CTLDF,OTC,Stock,Controladora Axtel S.A.B. de C.V.,MX01CT0D0002,,0,,no_sector_peer
CTN,TSXV,Stock,Centurion Minerals Ltd.,CA15643T3055,,0,,no_sector_peer
CTPE,LSE,Stock,CT Private Equity Trust PLC,GB0030738271,,0,,no_sector_peer
CTRL,TSXV,Stock,Edge Total Intelligence Inc.,CA2798741013,,0,,no_sector_peer
CTUK,LSE,Stock,CT UK Capital And Income Investment Trust Plc,GB0003463287,,0,,no_sector_peer
CUAUF,OTC,Stock,C3 Metals Inc,CA22945L4029,,0,,no_sector_peer
CUCU,TSXV,Stock,Global Copper Corp.,CA37964Y1016,,0,,no_sector_peer
CUDML,NSE_IN,Stock,Cash Ur Drive Marketing Limited,INE0WL201014,,0,,no_sector_peer
CUEX,TSXV,Stock,CopperEx Resources Corporation,CA2176411098,,0,,no_sector_peer
CULTF,OTC,Stock,Cult Food Science Corp,CA2302663067,,0,,no_sector_peer
CUOTF,OTC,Stock,CIE Automotive S.A,CA46432Y2050,,0,,no_sector_peer
CUPIF,OTC,Stock,Cupani Metals Corp.,CA2311951081,,0,,no_sector_peer
CUPPF,OTC,Stock,Super Copper Corp.,CA86804H1091,,0,,no_sector_peer
CURIS,NSE_IN,Stock,Curis Lifesciences Limited,INE1BZN01016,,0,,no_sector_peer
CURZ,OTC,Stock,Curzio Research LLC,US2316201050,,0,,no_sector_peer
CUSTODIAN,NGX,Stock,CUSTODIAN INVESTMENT PLC,NGCUSTODYIN6,,0,,no_sector_peer
CVCE,LSE,Stock,CVC Income & Growth Limited,JE00B9G79F59,,0,,no_sector_peer
CVCG,LSE,Stock,CVC Income & Growth Limited,JE00B9MRHZ51,,0,,no_sector_peer
CVERDEC1,BVL,Stock,Sociedad Minera Cerro Verde S.A.A.,PEP646501002,,0,,no_sector_peer
CVO,TSX,Stock,Coveo Solutions Inc.,CA22289D1078,,0,,no_sector_peer
CVTV,OTC,Stock,China VTV Ltd,US16954T1088,,0,,no_sector_peer
CVVY,TSX,Stock,Cavvy Energy Ltd.,CA14966L1067,Energy,1,OTC::PTOAF=Energy,accept
CVWFF,OTC,Stock,CVW CleanTech Inc,CA23249L1067,,0,,no_sector_peer
CVWLF,OTC,Stock,CLEARVIEW WEALTH LTD.,AU000000CVW9,,0,,no_sector_peer
CWL.N0000,CSE_LK,Stock,CHRISSWORLD PLC,LK0463N00006,,0,,no_sector_peer
CWM.N0000,CSE_LK,Stock,C. W. MACKIE PLC,LK0232N00005,,0,,no_sector_peer
CXDEF,OTC,Stock,CYPHER METAVERSE INC.,CA23267C3012,,0,,no_sector_peer
CYATY,OTC,Stock,"Contemporary Amperex Technology Co., Limited/ADR",US2109191062,,0,,no_sector_peer
CYBCF,OTC,Stock,Cybeats Technologies Corp.,CA23249F1099,,0,,no_sector_peer
CYBHF,OTC,Stock,"CyberCatch Holdings, Inc.",US23250C2017,,0,,no_sector_peer
CYK,LSE,Stock,Cykel AI PLC,GB00BJ9MHH56,,0,,no_sector_peer
CYPC,LSE,Stock,China Yangtze Power Co. Ltd. GDR,US16955G1132,,0,,no_sector_peer
CYRB,OTC,Stock,Cyber App Solutions Corp.,US23248Y1091,,0,,no_sector_peer
CZNL,OTC,Stock,Citizens National Corporation,US1747671030,,0,,no_sector_peer
CZOOF,OTC,Stock,Cazoo Group Ltd,KYG2007L1216,,0,,no_sector_peer
D03,SGX,Stock,Del Monte Pac,VGG270541169,,0,,no_sector_peer
D11,HNX,Stock,Real Estate 11,VN000000D117,,0,,no_sector_peer
D26G,LSE,ETF,ISHARES V PLC ISH IBONDS DEC 2026 TRM $ CRP GBP H,IE000KM34187,,0,,no_sector_peer
D28G,LSE,ETF,ISHARES V PLC ISH IBONDS DEC 2028 TRM $ CRP GBP H,IE000VVQWC23,,0,,no_sector_peer
D77,XETRA,Stock,Neon Equity AG,DE000A3DW408,,0,,no_sector_peer
D8DU,SGX,Stock,FSL Trust,SG1U66934613,,0,,no_sector_peer
DAARCOMM,NGX,Stock,DAAR COMMUNICATIONS PLC,NGDAARCOMM01,,0,,no_sector_peer
DABS,NYSE ARCA,ETF,DoubleLine ETF Trust,US25861R5019,,2,NYSE ARCA::DCMT=Commodity; NYSE ARCA::DMX=Equity,conflicting_peer_sectors
DALQANRE,BK,Stock,Dalqan Real Estate Co K.S.C,KW0EQ0402580,,0,,no_sector_peer
DANISH,NSE_IN,Stock,Danish Power Limited,INE0YU901016,,0,,no_sector_peer
DARI-COUSP,CSE_MA,Stock,DARI COUSPATE,MA0000011421,,0,,no_sector_peer
DASPHARMA,GSE,Stock,DANNEX AYRTON STARWIN PLC,GHEDASP58306,,0,,no_sector_peer
DAWIF,OTC,Stock,Daiwa Industries Ltd,JP3505800007,,0,,no_sector_peer
