ticker,exchange,asset_type,name,isin,sector_update,peer_count,peer_examples,decision
ITOR,OTC,Stock,Intorio Corp.,US46116J1025,,0,,no_sector_peer
ITRE,OTC,Stock,IntriEnergy Inc,US46125B1089,,0,,no_sector_peer
IVAUF,OTC,Stock,Investcorp AI Acquisition Corp.,KYG492191195,,0,,no_sector_peer
IVBIY,OTC,Stock,Innovent Biologics Inc.,US45783L1017,,0,,no_sector_peer
IVBT,OTC,Stock,Innovation1 Biotech Inc,US39809D1028,,0,,no_sector_peer
IVCAF,OTC,Stock,Investcorp AI Acquisition Corp.,KYG492191013,,0,,no_sector_peer
IVCBF,OTC,Stock,Invest Acquisition Corporation,KYG4923T1058,,0,,no_sector_peer
IVCUF,OTC,Stock,Investcorp Europe Acquisition Corp I,KYG4923T1215,,0,,no_sector_peer
IVRN,OTC,Stock,Innoveren Scientific Inc.,US4041243076,,0,,no_sector_peer
IVVI,OTC,Stock,Ivivi Technologies Inc,US46589F1084,,0,,no_sector_peer
IWINQ,OTC,Stock,"Irwin Naturals, Inc.",CA46414Q1054,,0,,no_sector_peer
J03,SGX,Stock,Jadason,SG1I79884330,,0,,no_sector_peer
J85,SGX,Stock,CDL HTrust,SG1T66931158,,0,,no_sector_peer
JAT.N0000,CSE_LK,Stock,JAT HOLDINGS PLC,LK0469N00003,,0,,no_sector_peer
JATU,DSE_TZ,Stock,JATU PLC,TZ1996103804,,0,,no_sector_peer
JAZEERA,BK,Stock,Jazeera Airways Co K.S.C.P,KW0EQ0602452,,0,,no_sector_peer
JBTC,OTC,Stock,Jonestown Bank and Trust Co of Jonestown Pennsylvania,US46653B1089,,0,,no_sector_peer
JCI-H,TSXV,Stock,JM CAPITAL II CORP,CA46622N1006,,0,,no_sector_peer
JDC,XETRA,Stock,JDC GROUP AG O.N.,DE000A0B9N37,,0,,no_sector_peer
JDEPY,OTC,Stock,JDE Peet's NV,US47216Q1031,,0,,no_sector_peer
JDL,BSE_IN,Stock,Jaisukh Dealers Ltd,INE190P01019,,0,,no_sector_peer
JDPL,ZSE,Stock,Jadroplov d.d.,HRJDPLRA0007,,0,,no_sector_peer
JEDT,LSE,Stock,JPMorgan Euro Small Companies Trust Plc,GB00BMTS0Z37,,0,,no_sector_peer
JEGI,LSE,Stock,JPMorgan European Growth & Income plc,GB00BPR9Y246,,0,,no_sector_peer
JET-CONTRA,CSE_MA,Stock,JET CONTRACTORS,MA0000012080,,0,,no_sector_peer
JETBF,OTC,Stock,Global Crossing Airlines Group Inc.,US37960G3020,,0,,no_sector_peer
JFP.N0000,CSE_LK,Stock,JF PACKAGING PLC,LK0506N00002,,0,,no_sector_peer
JFTH,OTC,Stock,"Japan Food Tech Holdings, Inc.",US26140D2062,,0,,no_sector_peer
JGHG,OTC,Stock,Jinzisheng Holding Group,US47761Q1022,,0,,no_sector_peer
JIGI,LSE,Stock,JPMorgan India Growth & Income PLC,GB0003450359,,0,,no_sector_peer
JKL.N0000,CSE_LK,Stock,JOHN KEELLS PLC,LK0093N00001,,0,,no_sector_peer
JLMCQ,OTC,Stock,JLM Couture Inc.,US46621E1010,,0,,no_sector_peer
JMGCORP,BSE_IN,Stock,JMG Corporation Ltd,INE745F01011,,0,,no_sector_peer
JMGI,LSE,Stock,JPMorgan Emerging Markets Investment Trust plc,GB00BMXWN182,,0,,no_sector_peer
JMREY,OTC,Stock,JL MAG RARE-EARTH CO LTD.,US46655Q1031,,0,,no_sector_peer
JNAF,ZSE,Stock,Janaf d.d.,HRJNAFRA0000,,0,,no_sector_peer
JNDOF,OTC,Stock,JINS HOLDINGS Inc,JP3386110005,,0,,no_sector_peer
JOHNHOLT,NGX,Stock,JOHN HOLT PLC,NGJOHNHOLT05,,0,,no_sector_peer
JOJO.P,TSXV,Stock,Jo-Jo Capital Canada Ltd.,CA47766J1030,,0,,no_sector_peer
JPPTY,OTC,Stock,JAPAN POST BANK Co.Ltd,US47109X1081,,0,,no_sector_peer
JPTE,OTC,Stock,"JP 3E Holdings, Inc.",US84915Q2093,,0,,no_sector_peer
JTWO,TSXV,Stock,J2 Metals Inc.,CA4809311042,,0,,no_sector_peer
JUBILEE,NSE_KE,Stock,JUBILEE HOLDINGS LTD,KE0000000273,,0,,no_sector_peer
JUGI,LSE,Stock,JPMorgan UK Small Cap Growth & Income Plc,GB00BF7L8P11,,0,,no_sector_peer
JULI,NGX,Stock,JULI PLC,NGJULI000003,,0,,no_sector_peer
JUPGD,OTC,Stock,Atlas Critical Minerals Corporation,MHG5211G2009,,0,,no_sector_peer
JVR.P,TSXV,Stock,JVR Ventures Inc.,CA46654Y1079,,0,,no_sector_peer
K29,SGX,Stock,Karin Tech,BMG521971033,,0,,no_sector_peer
K33,STO,Stock,K33 AB (publ),SE0007614722,,0,,no_sector_peer
K75,SGX,Stock,Koh Bros,SG1B06007705,,0,,no_sector_peer
KA1,XETRA,Stock,HAUSVORTEIL AG NA O.N.,DE000A31C222,,0,,no_sector_peer
KAHA.N0000,CSE_LK,Stock,KAHAWATTE  PLANTATIONS  PLC,LK0297N00008,,0,,no_sector_peer
KALD,ICE_IS,Stock,Kaldalón hf.,IS0000035632,,0,,no_sector_peer
KALM.P,TSXV,Stock,Kalma Capital Corp.,CA48344K1093,,0,,no_sector_peer
KALMAR,HEL,Stock,Kalmar Oyj B,FI4000571054,,0,,no_sector_peer
KAMCO,BK,Stock,KAMCO Investment,KW0EQ0201289,,0,,no_sector_peer
KARNF,OTC,Stock,Kernel Holding S.A,LU0327357389,,0,,no_sector_peer
KASHF,OTC,Stock,Intellabridge Technology Corp,CA45790Y1043,,0,,no_sector_peer
KBRIF,OTC,Stock,KOBO RES INC.,CA49990B1040,,0,,no_sector_peer
KBT,BK,Stock,Kuwait Business Town Real Estate,KW0EQ0402648,,0,,no_sector_peer
KCEM,BK,Stock,Kuwait Cement K.P.S.C.,KW0EQ0500839,,0,,no_sector_peer
KCHOL,BIST,Stock,KOÇ HOLDİNG A.Ş.,TRAKCHOL91Q8,,0,,no_sector_peer
KCIN,BK,Stock,Kuwait National Cinema,KW0EQ0601025,,0,,no_sector_peer
KCO0,XETRA,Stock,KLOECKNER + CO SE NA VERK,DE000KC01V24,,0,,no_sector_peer
KDL.N0000,CSE_LK,Stock,KELSEY DEVELOPMENTS PLC,LK0100N00004,,0,,no_sector_peer
KDM,HNX,Stock,New Residential Urban Development Holdings Corp,VN000000KDM2,,0,,no_sector_peer
KEEPR,PSE,Stock,Keepers Holdings Inc,PHY4630V1045,,0,,no_sector_peer
KEGS,OTC,Stock,1812 Brewing Company Inc,US6823281091,,0,,no_sector_peer
KEMPOWR,HEL,Stock,Kempower Oyj,FI4000513593,,0,,no_sector_peer
KENGEN,NSE_KE,Stock,KENGEN CO. PLC,KE0000000547,,0,,no_sector_peer
KENRE,NSE_KE,Stock,KENYA RE-INSURANCE CORPORATION LTD,KE0000000604,,0,,no_sector_peer
KENYF,OTC,Stock,MAKENITA RES INC.,CA5609251098,,0,,no_sector_peer
KFH,BK,Stock,Kuwait Finance House,KW0EQ0100085,,0,,no_sector_peer
KFIC,BK,Stock,KFIC Invest (K.S.C.P),KW0EQ0201198,,0,,no_sector_peer
KFL,NZX,Stock,Kingfish Limited Ordinary Shares,NZKFLE0001S0,,0,,no_sector_peer
KFOUC,BK,Stock,Kuwait Foundry,KW0EQ0500946,,0,,no_sector_peer
KHALEEJI,BHB,Stock,Khaleeji Bank B.S.C,BH000A0Q2730,,0,,no_sector_peer
KHG,HEL,Stock,KH Group Oyj,FI0009008924,,0,,no_sector_peer
KHOT,BK,Stock,Kuwait Hotels Co KSCP,KW0EQ0601033,,0,,no_sector_peer
KILI,STO,Stock,Kiliaro AB,SE0016275333,,0,,no_sector_peer
KIMO,OTC,Stock,"Kimo, Inc.",US49446J2069,,0,,no_sector_peer
KINV,BK,Stock,Kuwait Investment Co KSCP,KW0EQ0200216,,0,,no_sector_peer
KITW,LSE,Stock,Kitwave Group PLC,GB00BNYKB709,,0,,no_sector_peer
KJ5,SGX,Stock,BBR,SG1Z42953799,,0,,no_sector_peer
KKL.P,TSXV,Stock,Kelly Ventures Ltd.,CA48815M1059,,0,,no_sector_peer
KLE,WSE,Stock,Grupa Klepsydra S.A.,PLMRTIN00011,,0,,no_sector_peer
KLGDF,OTC,Stock,Kalo Gold Holdings Corp,CA48344L3056,,0,,no_sector_peer
KLIKY,PSE_CZ,Stock,M&T 1997 A.S.,CZ0009011714,,0,,no_sector_peer
KLOS,SEM,Stock,KOLOS CEMENT LTD,MU0584I00006,,0,,no_sector_peer
KLRE,LUSE,Stock,KLAPTON REINSURANCE LIMITED,ZM0000000599,,0,,no_sector_peer
KMDHF,OTC,Stock,KOMEDA HLDGS CO LTD.,JP3305580007,,0,,no_sector_peer
KMDRF,OTC,Stock,Kermode Resources Ltd,CA4919022018,,0,,no_sector_peer
KMEFIC,BK,Stock,Kuwait and Middle East Financial Investment,KW0EQ0200372,,0,,no_sector_peer
KOBNF,OTC,Stock,Kobe Bussan Co. Ltd.,JP3291200008,,0,,no_sector_peer
KOBR-B,STO,Stock,Kopparbergs Bryggeri AB,SE0000500779,,0,,no_sector_peer
KODT,ZSE,Stock,Koncar Distributivni,HRKODTRA0007,,0,,no_sector_peer
KOEI,ZSE,Stock,Koncar-Elektroindustrija d.d.,HRKOEIRA0009,,0,,no_sector_peer
KOFM,BCBA,Stock,Coca-Cola FEMSA S.A.B de C.V.,ARDEUT115201,,0,,no_sector_peer
KOGMF,OTC,Stock,KGL Resources Ltd,CA49427Y5039,,0,,no_sector_peer
KOLR,OTC,Stock,Kolorfusion International Inc,US5004441045,,0,,no_sector_peer
KOMOF,OTC,Stock,Komo Plant Based Foods Inc,CA50046B2057,,0,,no_sector_peer
KOMPL,OSL,Stock,KOMPLETT,NO0011016040,,0,,no_sector_peer
KONEF,OTC,Stock,KetamineOne Capital Limited,CA4925561058,,0,,no_sector_peer
KOSKI,HEL,Stock,Koskisen,FI4000533005,,0,,no_sector_peer
KOVO,TSXV,Stock,Kovo Healthtech Corp,CA50073R1073,,0,,no_sector_peer
KOZAY,OTC,Stock,Koza Altin Islemeleri A S,US50075G1094,,0,,no_sector_peer
KPEA,OTC,Stock,Kun Peng International Ltd.,US12672T1088,,0,,no_sector_peer
KPEN.P,TSXV,Stock,KP3993 Resources Inc.,CA4826551075,,0,,no_sector_peer
KPG,NZX,Stock,Kiwi Property Group Limited Ordinary Shares,NZKPGE0001S9,,0,,no_sector_peer
KPHL.N0000,CSE_LK,Stock,KAPRUKA HOLDINGS PLC,LK0482N00006,,0,,no_sector_peer
KPI,WSE,Stock,Kancelaria Prawna Inkaso Wec SA,PLKPWEC00015,,0,,no_sector_peer
KPPC,BK,Stock,Privatization Holding,KW0EQ0601702,,0,,no_sector_peer
KPPI,PSE,Stock,Kepwealth Property Phils,PHY4S70R1006,,0,,no_sector_peer
KPROJ,BK,Stock,Kuwait Projects Holding,KW0EQ0200653,,0,,no_sector_peer
KRISHPP,BSE_IN,Stock,KRISHIVAL FOODS Ltd,IN90GGO01013,,0,,no_sector_peer
KRTL,OTC,Stock,KRTL Holding Group Inc,US74823U1034,,0,,no_sector_peer
KRUZ,BATS,ETF,Unusual Whales Subversive Republican Trading ETF,US81752T4940,,0,,no_sector_peer
KRYXD,OTC,Stock,Koryx Copper Inc.,CA50067J2020,,0,,no_sector_peer
KSD,HNX,Stock,CTCP Đầu tư DNA,VN000000KSD9,,0,,no_sector_peer
KSF,HNX,Stock,KSFinance Group JSC,VN000000KSF4,,0,,no_sector_peer
KSRPF,OTC,Stock,Keras Resources PLC.,GB00B649J414,,0,,no_sector_peer
KSTN,TASE,Stock,Keystone Reit Ltd,IL0011759342,,0,,no_sector_peer
KTRIF,OTC,Stock,KOOTENAY RES INC.,CA50058V1076,,0,,no_sector_peer
KTS,HNX,Stock,CTCP Đường KonTum,VN000000KTS5,,0,,no_sector_peer
KUAI.P,TSXV,Stock,Kua Investments Inc.,CA50117A1021,,0,,no_sector_peer
KUH,SGX,Stock,TSH,SGXE89604008,,0,,no_sector_peer
KUKEY,OTC,Stock,Kuke Music Holding Ltd,US5012292075,,0,,no_sector_peer
KUO,SGX,Stock,Intl Cement,SGXE38602509,,0,,no_sector_peer
KUWAITRE,BK,Stock,Kuwait Reinsurance Co K.S.P.C,KW0EQ0300453,,0,,no_sector_peer
KUX,SGX,Stock,OIO,SGXE73993458,,0,,no_sector_peer
KVIKA,ICE_IS,Stock,Kvika banki hf,IS0000020469,,0,,no_sector_peer
KVIX,STO,Stock,Kvix AB (Publ),SE0016610083,,0,,no_sector_peer
KVL,NSE_KE,Stock,KURWITU VENTURES LTD,KE4000001216,,0,,no_sector_peer
KYB,SGX,Stock,FoodInnovators,SGXE76179717,,0,,no_sector_peer
KYRNF,OTC,Stock,"KYORIN Pharmaceutical Co., Ltd.",JP3247090008,,0,,no_sector_peer
KZOO.N0000,CSE_LK,Stock,CEYLON LAND & EQUITY PLC,LK0094N00009,,0,,no_sector_peer
L14,HNX,Stock,LICOGI 14,VN000000L144,,0,,no_sector_peer
LABEL-VIE,CSE_MA,Stock,LABEL VIE,MA0000011801,,0,,no_sector_peer
LADX,OTC,Stock,LadRx Corporation,US2328287071,,0,,no_sector_peer
LAFARGEHOL,CSE_MA,Stock,LAFARGEHOLCIM MAR,MA0000012320,,0,,no_sector_peer
LAIR,STO,Stock,LightAir,SE0022239133,,0,,no_sector_peer
LALU.N0000,CSE_LK,Stock,LANKA ALUMINIUM INDUSTRIES PLC,LK0108N00007,,0,,no_sector_peer
LAMOR,HEL,Stock,Lamor Corporation Oyj,FI4000512488,,0,,no_sector_peer
LANRF,OTC,Stock,Lancaster Resources Inc.,CA51440M1023,,0,,no_sector_peer
LAPTRUST,NSE_KE,Stock,LAPTRUST IMARA I-REIT,KE9100008870,,0,,no_sector_peer
LAPWALL,HEL,Stock,LapWall Oyj,FI4000511597,,0,,no_sector_peer
LAS,HNX,Stock,LAM THAO FERTI,VN000000LAS3,,0,,no_sector_peer
LASCONDES,SSE_CL,Stock,CLINICA LAS CONDES S.A.,CLP282671054,,0,,no_sector_peer
LASTIK,HEL,Stock,Lassila & Tikanoja,FI4000592472,,0,,no_sector_peer
LAVA,SEM,Stock,LAVASTONE LTD,MU0622100004,,0,,no_sector_peer
LBNKF,OTC,Stock,LithiumBank Resources Corp.,CA53681T1012,,0,,no_sector_peer
LBNW,OTC,Stock,Liberty Northwest Bancorp Inc.,US5311081088,,0,,no_sector_peer
LCB,PSE,Stock,Lepanto Consolidated Mining Co B,PH5267323005,,0,,no_sector_peer
LCBF.N0000,CSE_LK,Stock,LANKA CREDIT AND BUSINESS FINANCE PLC,LK0474N00003,,0,,no_sector_peer
LCC,SGX,Stock,Lum Chang Creat,SGXE10283153,,0,,no_sector_peer
LCHTF,OTC,Stock,Text S.A.,COD04PA00014,,0,,no_sector_peer
LCX,TSXV,Stock,Lycos Energy Inc.,CA55082H2063,,0,,no_sector_peer
LDB.P,TSXV,Stock,LDB Capital Corp.,CA50203W2085,,0,,no_sector_peer
LDEV.N0000,CSE_LK,Stock,LANKEM DEVELOPMENTS PLC,LK0116N00000,,0,,no_sector_peer
LEARNAFRCA,NGX,Stock,LEARN AFRICA PLC,NGLONGMAN007,,0,,no_sector_peer
